# # x1	 y1	 P
0.000000000000000000e+00	0.000000000000000000e+00	1.770876000000000289e-05
3.333332999999999956e-03	9.969184309999999938e-01	5.727514315999999994e-03
6.666667000000000252e-03	9.984636989999999823e-01	1.144999113700000126e-02
1.000000000000000021e-02	9.989798479999999481e-01	1.718515639700000236e-02
1.333333299999999930e-02	9.992381179999999530e-01	2.293302686200000134e-02
1.666666699999999959e-02	9.993931419999999566e-01	2.869361888899999921e-02
2.000000000000000042e-02	9.994965139999999471e-01	3.446694840800000603e-02
2.333333300000000124e-02	9.995703630000000173e-01	4.025303092100000063e-02
2.666666700000000154e-02	9.996257539999999775e-01	4.605188149000000175e-02
2.999999999999999889e-02	9.996688390000000313e-01	5.186351472500000392e-02
3.333333299999999971e-02	9.997033079999999572e-01	5.768794478099999873e-02
3.666666700000000001e-02	9.997315100000000454e-01	6.352518534400000694e-02
4.000000000000000083e-02	9.997550109999999712e-01	6.937524962299999876e-02
4.333333300000000166e-02	9.997748969999999957e-01	7.523815033900001226e-02
4.666666700000000195e-02	9.997919410000000173e-01	8.111389971900001550e-02
5.000000000000000278e-02	9.998067109999999591e-01	8.700250948000000373e-02
5.333333299999999666e-02	9.998196350000000399e-01	9.290399082599999636e-02
5.666666699999999696e-02	9.998310379999999498e-01	9.881835443400001362e-02
5.999999999999999778e-02	9.998411729999999720e-01	1.047456104399999977e-01
6.333333300000000554e-02	9.998502400000000012e-01	1.106857684380000012e-01
6.666666699999999890e-02	9.998584000000000360e-01	1.166388374610000112e-01
7.000000000000000666e-02	9.998657819999999807e-01	1.226048259870000101e-01
7.333333300000000055e-02	9.998724919999999461e-01	1.285837418730000070e-01
7.666666699999999390e-02	9.998786179999999968e-01	1.345755924280000182e-01
8.000000000000000167e-02	9.998842329999999556e-01	1.405803843420000143e-01
8.333333299999999555e-02	9.998893979999999848e-01	1.465981236960000045e-01
8.666666700000000279e-02	9.998941649999999459e-01	1.526288159420000068e-01
8.999999999999999667e-02	9.998985780000000378e-01	1.586724658970000146e-01
9.333333300000000443e-02	9.999026749999999630e-01	1.647290777300000064e-01
9.666666699999999779e-02	9.999064899999999811e-01	1.707986549499999895e-01
1.000000000000000056e-01	9.999100490000000230e-01	1.768812003909999986e-01
1.033333329999999994e-01	9.999133780000000193e-01	1.829767162039999950e-01
1.066666670000000067e-01	9.999164990000000142e-01	1.890852038430000104e-01
1.100000000000000006e-01	9.999194289999999707e-01	1.952066640479999948e-01
1.133333329999999944e-01	9.999221870000000179e-01	2.013410968420000224e-01
1.166666670000000017e-01	9.999247869999999816e-01	2.074885015070000172e-01
1.199999999999999956e-01	9.999272420000000494e-01	2.136488765779999965e-01
1.233333330000000033e-01	9.999295630000000212e-01	2.198222198269999816e-01
1.266666670000000106e-01	9.999317620000000018e-01	2.260085282300000054e-01
1.300000000000000044e-01	9.999338479999999585e-01	2.322077980330000402e-01
1.333333329999999983e-01	9.999358289999999982e-01	2.384200246190000261e-01
1.366666669999999917e-01	9.999377130000000058e-01	2.446452025720000367e-01
1.400000000000000133e-01	9.999395060000000335e-01	2.508833256460000216e-01
1.433333330000000072e-01	9.999412159999999661e-01	2.571343867470000100e-01
1.466666670000000006e-01	9.999428479999999952e-01	2.633983779199999820e-01
1.499999999999999944e-01	9.999444060000000079e-01	2.696752903360000175e-01
1.533333329999999883e-01	9.999458970000000280e-01	2.759651142719999894e-01
1.566666670000000094e-01	9.999473229999999990e-01	2.822678391030000178e-01
1.600000000000000033e-01	9.999486899999999734e-01	2.885834532800000130e-01
1.633333329999999972e-01	9.999500009999999772e-01	2.949119443170000188e-01
1.666666669999999906e-01	9.999512579999999540e-01	3.012532987770000226e-01
1.700000000000000122e-01	9.999524659999999843e-01	3.076075022540000203e-01
1.733333330000000061e-01	9.999536270000000115e-01	3.139745393560000042e-01
1.766666669999999995e-01	9.999547439999999510e-01	3.203543936909999945e-01
1.799999999999999933e-01	9.999558200000000507e-01	3.267470478500000275e-01
1.833333329999999872e-01	9.999568549999999778e-01	3.331524833889999981e-01
1.866666670000000083e-01	9.999578540000000348e-01	3.395706808130000143e-01
1.900000000000000022e-01	9.999588160000000281e-01	3.460016195589999954e-01
1.933333329999999961e-01	9.999597460000000382e-01	3.524452779769999822e-01
1.966666669999999895e-01	9.999606429999999824e-01	3.589016333150000237e-01
2.000000000000000111e-01	9.999615109999999696e-01	3.653706616999999879e-01
2.033333330000000050e-01	9.999623490000000281e-01	3.718523381200000144e-01
2.066666669999999983e-01	9.999631599999999620e-01	3.783466364060000253e-01
2.099999999999999922e-01	9.999639449999999652e-01	3.848535292140000119e-01
2.133333330000000139e-01	9.999647050000000092e-01	3.913729880039999998e-01
2.166666670000000072e-01	9.999654409999999549e-01	3.979049830260000253e-01
2.200000000000000011e-01	9.999661549999999677e-01	4.044494832960000563e-01
2.233333329999999950e-01	9.999668470000000475e-01	4.110064565820000237e-01
2.266666669999999884e-01	9.999675180000000552e-01	4.175758693769999752e-01
2.300000000000000100e-01	9.999681700000000451e-01	4.241576868890000185e-01
2.333333330000000039e-01	9.999688030000000172e-01	4.307518730120000749e-01
2.366666669999999972e-01	9.999694169999999716e-01	4.373583903130000561e-01
2.399999999999999911e-01	9.999700139999999626e-01	4.439772000060000501e-01
2.433333330000000128e-01	9.999705949999999621e-01	4.506082619380000764e-01
2.466666670000000061e-01	9.999711589999999983e-01	4.572515345619999616e-01
2.500000000000000000e-01	9.999717080000000147e-01	4.639069749190000147e-01
2.533333329999999939e-01	9.999722420000000112e-01	4.705745386169999933e-01
2.566666670000000150e-01	9.999727630000000422e-01	4.772541798100000121e-01
2.600000000000000089e-01	9.999732690000000535e-01	4.839458511720000633e-01
2.633333330000000028e-01	9.999737619999999882e-01	4.906495038840000267e-01
2.666666670000000239e-01	9.999742430000000404e-01	4.973650876050000336e-01
2.700000000000000178e-01	9.999747119999999878e-01	5.040925504480000541e-01
2.733333330000000116e-01	9.999751690000000526e-01	5.108318389660000403e-01
2.766666669999999773e-01	9.999756140000000126e-01	5.175828981230000680e-01
2.800000000000000266e-01	9.999760490000000335e-01	5.243456712710000689e-01
2.833333330000000205e-01	9.999764730000000323e-01	5.311201001309999725e-01
2.866666669999999861e-01	9.999768869999999810e-01	5.379061247659999712e-01
2.899999999999999800e-01	9.999772909999999904e-01	5.447036835580000291e-01
2.933333329999999739e-01	9.999776860000000323e-01	5.515127131870000143e-01
2.966666669999999950e-01	9.999780719999999956e-01	5.583331486039999625e-01
2.999999999999999889e-01	9.999784480000000197e-01	5.651649230080000308e-01
3.033333329999999828e-01	9.999788160000000481e-01	5.720079678220000297e-01
3.066666670000000039e-01	9.999791759999999696e-01	5.788622126670001089e-01
3.099999999999999978e-01	9.999795280000000064e-01	5.857275853379999564e-01
3.133333329999999917e-01	9.999798720000000474e-01	5.926040117820000619e-01
3.166666670000000128e-01	9.999802089999999533e-01	5.994914160680000492e-01
3.200000000000000067e-01	9.999805379999999744e-01	6.063897203640000733e-01
3.233333330000000005e-01	9.999808610000000542e-01	6.132988449100000850e-01
3.266666670000000217e-01	9.999811760000000271e-01	6.202187079970000738e-01
3.300000000000000155e-01	9.999814849999999478e-01	6.271492259320000651e-01
3.333333330000000094e-01	9.999817869999999553e-01	6.340903130230000073e-01
3.366666669999999750e-01	9.999820830000000216e-01	6.410418815420000360e-01
3.400000000000000244e-01	9.999823730000000355e-01	6.480038417079999613e-01
3.433333330000000183e-01	9.999826579999999687e-01	6.549761016510000644e-01
3.466666669999999839e-01	9.999829359999999889e-01	6.619585673919999858e-01
3.499999999999999778e-01	9.999832090000000395e-01	6.689511428150000105e-01
3.533333330000000272e-01	9.999834760000000378e-01	6.759537296370000670e-01
3.566666669999999928e-01	9.999837390000000381e-01	6.829662273800000127e-01
3.599999999999999867e-01	9.999839959999999861e-01	6.899885333500000995e-01
3.633333329999999806e-01	9.999842479999999645e-01	6.970205426000001259e-01
3.666666670000000017e-01	9.999844949999999733e-01	7.040621479110000802e-01
3.699999999999999956e-01	9.999847379999999841e-01	7.111132397560000484e-01
3.733333329999999894e-01	9.999849760000000254e-01	7.181737062790000126e-01
3.766666670000000106e-01	9.999852089999999860e-01	7.252434332610000478e-01
3.800000000000000044e-01	9.999854390000000315e-01	7.323223040930000316e-01
3.833333329999999983e-01	9.999856639999999963e-01	7.394101997519999525e-01
3.866666670000000194e-01	9.999858849999999633e-01	7.465069987640000626e-01
3.900000000000000133e-01	9.999861009999999606e-01	7.536125771930000106e-01
3.933333330000000072e-01	9.999863140000000428e-01	7.607268085670000346e-01
3.966666669999999728e-01	9.999865239999999877e-01	7.678495639120000993e-01
4.000000000000000222e-01	9.999867289999999631e-01	7.749807116800000450e-01
4.033333330000000161e-01	9.999869310000000233e-01	7.821201177320000753e-01
4.066666669999999817e-01	9.999871289999999746e-01	7.892676453100000433e-01
4.099999999999999756e-01	9.999873240000000107e-01	7.964231550020000050e-01
4.133333330000000250e-01	9.999875150000000490e-01	8.035865047190000610e-01
4.166666669999999906e-01	9.999877029999999500e-01	8.107575496620000877e-01
4.199999999999999845e-01	9.999878880000000470e-01	8.179361422940000237e-01
4.233333329999999783e-01	9.999880700000000067e-01	8.251221323090000004e-01
4.266666669999999995e-01	9.999882490000000512e-01	8.323153666030000952e-01
4.299999999999999933e-01	9.999884239999999869e-01	8.395156892450000852e-01
4.333333329999999872e-01	9.999885969999999791e-01	8.467229414479999772e-01
4.366666670000000083e-01	9.999887669999999451e-01	8.539369615359999610e-01
4.400000000000000022e-01	9.999889339999999960e-01	8.611575849210000300e-01
4.433333329999999961e-01	9.999890980000000207e-01	8.683846440330000860e-01
4.466666670000000172e-01	9.999892599999999909e-01	8.756179684250000594e-01
4.500000000000000111e-01	9.999894190000000460e-01	8.828573845510000462e-01
4.533333330000000050e-01	9.999895760000000466e-01	8.901027158610000933e-01
4.566666670000000261e-01	9.999897300000000211e-01	8.973537827430000391e-01
4.600000000000000200e-01	9.999898809999999694e-01	9.046104024919999764e-01
4.633333330000000139e-01	9.999900299999999742e-01	9.118723892849999180e-01
4.666666669999999795e-01	9.999901770000000356e-01	9.191395541440000594e-01
4.699999999999999734e-01	9.999903220000000426e-01	9.264117049169999785e-01
4.733333330000000227e-01	9.999904640000000233e-01	9.336886462430000755e-01
4.766666669999999884e-01	9.999906039999999496e-01	9.409701795249999501e-01
4.799999999999999822e-01	9.999907420000000435e-01	9.482561029029999977e-01
4.833333329999999761e-01	9.999908770000000002e-01	9.555462112249999418e-01
4.866666669999999972e-01	9.999910109999999852e-01	9.628402960199999860e-01
4.899999999999999911e-01	9.999911430000000268e-01	9.701381454709999685e-01
4.933333329999999850e-01	9.999912720000000421e-01	9.774395443860000032e-01
4.966666670000000061e-01	9.999913999999999747e-01	9.847442741720000559e-01
5.000000000000000000e-01	9.999915259999999639e-01	9.920521128110000308e-01
5.033333330000000494e-01	9.999916500000000097e-01	9.993628348300001019e-01
5.066666669999999595e-01	9.999917720000000010e-01	1.006676211275999933e+00
5.100000000000000089e-01	9.999918920000000488e-01	1.013992009694000052e+00
5.133333329999999473e-01	9.999920110000000140e-01	1.021309994099000029e+00
5.166666669999999684e-01	9.999921269999999529e-01	1.028629924949999941e+00
5.200000000000000178e-01	9.999922420000000312e-01	1.035951559130000144e+00
5.233333329999999561e-01	9.999923560000000267e-01	1.043274649920999941e+00
5.266666669999999773e-01	9.999924669999999960e-01	1.050598946977000070e+00
5.300000000000000266e-01	9.999925769999999936e-01	1.057924196309999898e+00
5.333333329999999650e-01	9.999926860000000195e-01	1.065250140259000000e+00
5.366666669999999861e-01	9.999927929999999909e-01	1.072576517474000068e+00
5.400000000000000355e-01	9.999928980000000189e-01	1.079903062896000021e+00
5.433333329999999739e-01	9.999930019999999642e-01	1.087229507732000000e+00
5.466666669999999950e-01	9.999931050000000488e-01	1.094555579442000104e+00
5.500000000000000444e-01	9.999932059999999678e-01	1.101881001724000164e+00
5.533333329999999828e-01	9.999933060000000262e-01	1.109205494465000053e+00
5.566666670000000039e-01	9.999934040000000302e-01	1.116528773775000039e+00
5.600000000000000533e-01	9.999935009999999513e-01	1.123850551936000031e+00
5.633333329999999917e-01	9.999935960000000401e-01	1.131170537393000108e+00
5.666666670000000128e-01	9.999936900000000461e-01	1.138488434745000166e+00
5.699999999999999512e-01	9.999937829999999694e-01	1.145803944729000046e+00
5.733333330000000005e-01	9.999938750000000320e-01	1.153116764206000067e+00
5.766666670000000217e-01	9.999939650000000402e-01	1.160426586151000139e+00
5.799999999999999600e-01	9.999940539999999656e-01	1.167733099644000072e+00
5.833333330000000094e-01	9.999941420000000303e-01	1.175035989860000019e+00
5.866666670000000305e-01	9.999942290000000122e-01	1.182334938059000029e+00
5.899999999999999689e-01	9.999943140000000508e-01	1.189629621584000096e+00
5.933333330000000183e-01	9.999943989999999783e-01	1.196919713848000111e+00
5.966666670000000394e-01	9.999944819999999623e-01	1.204204884336999903e+00
5.999999999999999778e-01	9.999945639999999747e-01	1.211484798604000046e+00
6.033333330000000272e-01	9.999946450000000153e-01	1.218759118266999897e+00
6.066666670000000483e-01	9.999947249999999732e-01	1.226027501008000176e+00
6.099999999999999867e-01	9.999948039999999594e-01	1.233289600579000167e+00
6.133333330000000361e-01	9.999948819999999738e-01	1.240545066797000162e+00
6.166666669999999462e-01	9.999949590000000166e-01	1.247793545556000083e+00
6.199999999999999956e-01	9.999950349999999766e-01	1.255034678827000150e+00
6.233333330000000450e-01	9.999951099999999649e-01	1.262268104671999902e+00
