# # x1	 y1	 P
2.341137120000000016e-01	9.999978910000000276e-01	5.474381560980000616e-01
2.374581940000000113e-01	9.999979310000000066e-01	5.556927846429999818e-01
2.408026759999999933e-01	9.999979709999999855e-01	5.639539848990000603e-01
2.441471570000000035e-01	9.999980099999999927e-01	5.722214768150000186e-01
2.474916390000000133e-01	9.999980469999999455e-01	5.804949779479999794e-01
2.508361199999999958e-01	9.999980840000000093e-01	5.887742034620000453e-01
2.541806019999999777e-01	9.999981190000000186e-01	5.970588661410000109e-01
2.575250840000000152e-01	9.999981540000000280e-01	6.053486763959999850e-01
2.608695650000000255e-01	9.999981869999999828e-01	6.136433422679999916e-01
2.642140470000000074e-01	9.999982200000000487e-01	6.219425694780000846e-01
2.675585280000000177e-01	9.999982520000000319e-01	6.302460612910000259e-01
2.709030099999999996e-01	9.999982830000000433e-01	6.385535187360000808e-01
2.742474919999999816e-01	9.999983129999999720e-01	6.468646404780000747e-01
2.775919729999999919e-01	9.999983430000000117e-01	6.551791228600000183e-01
2.809364549999999738e-01	9.999983709999999970e-01	6.634966599160000422e-01
2.842809359999999841e-01	9.999983999999999540e-01	6.718169433789999978e-01
2.876254180000000216e-01	9.999984269999999675e-01	6.801396626950000357e-01
2.909699000000000035e-01	9.999984539999999811e-01	6.884645050340000294e-01
2.943143810000000138e-01	9.999984800000000229e-01	6.967911552409999931e-01
2.976588629999999958e-01	9.999985049999999820e-01	7.051192960919999697e-01
3.010033440000000060e-01	9.999985300000000521e-01	7.134486079440000017e-01
3.043478259999999880e-01	9.999985540000000395e-01	7.217787689869999967e-01
3.076923080000000255e-01	9.999985780000000268e-01	7.301094552030000795e-01
3.110367889999999802e-01	9.999986010000000425e-01	7.384403403790000819e-01
3.143812710000000177e-01	9.999986239999999471e-01	7.467710961200000330e-01
3.177257529999999996e-01	9.999986459999999910e-01	7.551013918679999604e-01
3.210702340000000099e-01	9.999986669999999522e-01	7.634308949129999800e-01
3.244147159999999919e-01	9.999986889999999962e-01	7.717592704160000094e-01
3.277591970000000021e-01	9.999987089999999856e-01	7.800861814220000356e-01
3.311036789999999841e-01	9.999987299999999468e-01	7.884112888780000494e-01
3.344481610000000216e-01	9.999987489999999646e-01	7.967342516500000027e-01
3.377926419999999763e-01	9.999987689999999541e-01	8.050547265480000325e-01
3.411371240000000138e-01	9.999987879999999718e-01	8.133723683350000400e-01
3.444816050000000240e-01	9.999988069999999896e-01	8.216868297570000257e-01
3.478260870000000060e-01	9.999988250000000356e-01	8.299977615560000244e-01
3.511705689999999880e-01	9.999988429999999706e-01	8.383048125330000433e-01
3.545150499999999982e-01	9.999988600000000449e-01	8.466076294110000955e-01
3.578595319999999802e-01	9.999988770000000082e-01	8.549058570920000655e-01
3.612040129999999905e-01	9.999988939999999715e-01	8.631991385339999878e-01
3.645484949999999724e-01	9.999989099999999631e-01	8.714871147919999173e-01
3.678929770000000099e-01	9.999989270000000374e-01	8.797694250570001762e-01
3.712374580000000202e-01	9.999989419999999463e-01	8.880457066770001129e-01
3.745819400000000021e-01	9.999989580000000489e-01	8.963155951779999686e-01
3.779264210000000124e-01	9.999989729999999577e-01	9.045787242950000806e-01
3.812709029999999943e-01	9.999989879999999776e-01	9.128347259950000403e-01
3.846153849999999763e-01	9.999990029999999974e-01	9.210832305030001166e-01
3.879598659999999866e-01	9.999990170000000456e-01	9.293238663320000370e-01
3.913043480000000240e-01	9.999990309999999827e-01	9.375562603060000333e-01
3.946488289999999788e-01	9.999990450000000308e-01	9.457800375960000450e-01
3.979933110000000163e-01	9.999990589999999679e-01	9.539948217389999652e-01
4.013377929999999982e-01	9.999990720000000444e-01	9.622002346789999550e-01
