# # x1	 y1	 P
6.466666669999999728e-01	9.999842049999999594e-01	5.294332812890000239e-01
6.500000000000000222e-01	9.999844610000000467e-01	5.324829910530000099e-01
6.533333329999999606e-01	9.999847130000000250e-01	5.355286179829999993e-01
6.566666669999999817e-01	9.999849619999999772e-01	5.385699520379999550e-01
6.600000000000000311e-01	9.999852070000000426e-01	5.416067805700000015e-01
6.633333329999999695e-01	9.999854489999999707e-01	5.446388883389999824e-01
6.666666669999999906e-01	9.999856879999999837e-01	5.476660574620000332e-01
6.700000000000000400e-01	9.999859239999999705e-01	5.506880674390001174e-01
6.733333329999999783e-01	9.999861559999999594e-01	5.537046951340000023e-01
6.766666669999999995e-01	9.999863850000000332e-01	5.567157147610000134e-01
6.800000000000000488e-01	9.999866109999999697e-01	5.597208979000000140e-01
6.833333329999999872e-01	9.999868339999999911e-01	5.627200134720000690e-01
6.866666670000000083e-01	9.999870539999999863e-01	5.657128277509999581e-01
6.899999999999999467e-01	9.999872699999999837e-01	5.686991043450000394e-01
6.933333329999999961e-01	9.999874840000000376e-01	5.716786042079999852e-01
6.966666670000000172e-01	9.999876949999999542e-01	5.746510856330000472e-01
6.999999999999999556e-01	9.999879029999999558e-01	5.776163042540000125e-01
7.033333330000000050e-01	9.999881090000000139e-01	5.805740130510000929e-01
7.066666670000000261e-01	9.999883109999999631e-01	5.835239623430000799e-01
7.099999999999999645e-01	9.999885109999999688e-01	5.864658998199999695e-01
7.133333330000000139e-01	9.999887079999999484e-01	5.893995705129999596e-01
7.166666670000000350e-01	9.999889029999999845e-01	5.923247168190000078e-01
7.199999999999999734e-01	9.999890949999999945e-01	5.952410785180000108e-01
7.233333330000000227e-01	9.999892839999999783e-01	5.981483927760000707e-01
7.266666670000000439e-01	9.999894700000000469e-01	6.010463941490000739e-01
7.299999999999999822e-01	9.999896550000000328e-01	6.039348146190000044e-01
7.333333330000000316e-01	9.999898360000000208e-01	6.068133835990000557e-01
7.366666670000000527e-01	9.999900160000000371e-01	6.096818279519999884e-01
7.399999999999999911e-01	9.999901920000000555e-01	6.125398720160000199e-01
7.433333330000000405e-01	9.999903669999999911e-01	6.153872376219999829e-01
7.466666669999999506e-01	9.999905390000000116e-01	6.182236441420000395e-01
7.500000000000000000e-01	9.999907089999999776e-01	6.210488084910000817e-01
7.533333330000000494e-01	9.999908770000000002e-01	6.238624451780000468e-01
7.566666669999999595e-01	9.999910419999999966e-01	6.266642663390000756e-01
7.600000000000000089e-01	9.999912050000000496e-01	6.294539817780000490e-01
7.633333329999999473e-01	9.999913660000000482e-01	6.322312990080001249e-01
7.666666669999999684e-01	9.999915249999999922e-01	6.349959233020000537e-01
7.700000000000000178e-01	9.999916819999999928e-01	6.377475577430000708e-01
7.733333329999999561e-01	9.999918359999999673e-01	6.404859032940000141e-01
7.766666669999999773e-01	9.999919889999999700e-01	6.432106588370000155e-01
7.800000000000000266e-01	9.999921389999999466e-01	6.459215212570000864e-01
7.833333329999999650e-01	9.999922879999999514e-01	6.486181855150000564e-01
7.866666669999999861e-01	9.999924340000000411e-01	6.513003447180000238e-01
7.900000000000000355e-01	9.999925790000000481e-01	6.539676902240000311e-01
7.933333329999999739e-01	9.999927220000000005e-01	6.566199117150001152e-01
7.966666669999999950e-01	9.999928630000000096e-01	6.592566973110000061e-01
8.000000000000000444e-01	9.999930019999999642e-01	6.618777336760000019e-01
8.033333329999999828e-01	9.999931389999999753e-01	6.644827061440000682e-01
8.066666670000000039e-01	9.999932740000000431e-01	6.670712988379999819e-01
8.100000000000000533e-01	9.999934080000000280e-01	6.696431948219999652e-01
8.133333329999999917e-01	9.999935399999999586e-01	6.721980762410000310e-01
8.166666670000000128e-01	9.999936699999999457e-01	6.747356245009999975e-01
8.199999999999999512e-01	9.999937989999999610e-01	6.772555204379999694e-01
8.233333330000000005e-01	9.999939260000000329e-01	6.797574445130000198e-01
8.266666670000000217e-01	9.999940510000000504e-01	6.822410770329999652e-01
8.299999999999999600e-01	9.999941749999999852e-01	6.847060983680001156e-01
8.333333330000000094e-01	9.999942969999999764e-01	6.871521892140000087e-01
8.366666670000000305e-01	9.999944170000000243e-01	6.895790308579999861e-01
8.399999999999999689e-01	9.999945359999999894e-01	6.919863054810000413e-01
8.433333330000000183e-01	9.999946539999999828e-01	6.943736964789999355e-01
8.466666670000000394e-01	9.999947700000000328e-01	6.967408888199999595e-01
8.499999999999999778e-01	9.999948850000000000e-01	6.990875694350000558e-01
8.533333330000000272e-01	9.999949980000000238e-01	7.014134276400000312e-01
8.566666670000000483e-01	9.999951099999999649e-01	7.037181556060000398e-01
8.599999999999999867e-01	9.999952199999999625e-01	7.060014488760000262e-01
8.633333330000000361e-01	9.999953299999999601e-01	7.082630069249999938e-01
8.666666669999999462e-01	9.999954380000000143e-01	7.105025337920000128e-01
8.699999999999999956e-01	9.999955440000000140e-01	7.127197387639999659e-01
8.733333330000000450e-01	9.999956500000000137e-01	7.149143371470000341e-01
8.766666669999999550e-01	9.999957539999999589e-01	7.170860511100000112e-01
8.800000000000000044e-01	9.999958570000000435e-01	7.192346106360000269e-01
8.833333330000000538e-01	9.999959590000000453e-01	7.213597545779999454e-01
8.866666669999999639e-01	9.999960599999999644e-01	7.234612318320000623e-01
8.900000000000000133e-01	9.999961600000000228e-01	7.255388026720001049e-01
8.933333329999999517e-01	9.999962589999999985e-01	7.275922402380000653e-01
8.966666669999999728e-01	9.999963570000000024e-01	7.296213322190000516e-01
9.000000000000000222e-01	9.999964540000000346e-01	7.316258827710000467e-01
9.033333329999999606e-01	9.999965499999999841e-01	7.336057146830000653e-01
9.066666669999999817e-01	9.999966449999999618e-01	7.355606718650000708e-01
9.100000000000000311e-01	9.999967400000000506e-01	7.374906222120000132e-01
9.133333329999999695e-01	9.999968339999999456e-01	7.393954608720000321e-01
9.166666669999999906e-01	9.999969269999999799e-01	7.412751140730000632e-01
9.200000000000000400e-01	9.999970190000000425e-01	7.431295435610000277e-01
9.233333329999999783e-01	9.999971109999999941e-01	7.449587518180000867e-01
9.266666669999999995e-01	9.999972029999999457e-01	7.467627882050000832e-01
9.300000000000000488e-01	9.999972940000000365e-01	7.485417562790001034e-01
9.333333329999999872e-01	9.999973850000000164e-01	7.502958225430000905e-01
9.366666670000000083e-01	9.999974759999999963e-01	7.520252270270000317e-01
9.399999999999999467e-01	9.999975669999999761e-01	7.537302961770000476e-01
9.433333329999999961e-01	9.999976590000000387e-01	7.554114587289999516e-01
9.466666670000000172e-01	9.999977500000000186e-01	7.570692654810000644e-01
9.499999999999999556e-01	9.999978419999999701e-01	7.587044142169999672e-01
9.533333330000000050e-01	9.999979350000000045e-01	7.603177815639999837e-01
9.566666670000000261e-01	9.999980290000000105e-01	7.619104643620000505e-01
9.599999999999999645e-01	9.999981239999999882e-01	7.634838343100001090e-01
9.633333330000000139e-01	9.999982210000000205e-01	7.650396116430000504e-01
9.666666670000000350e-01	9.999983199999999961e-01	7.665799666910000365e-01
9.699999999999999734e-01	9.999984229999999696e-01	7.681076637170000110e-01
9.733333330000000227e-01	9.999985289999999694e-01	7.696262710200000301e-01
9.766666670000000439e-01	9.999986410000000214e-01	7.711404795139999990e-01
9.799999999999999822e-01	9.999987590000000148e-01	7.726566082430000870e-01
9.833333330000000316e-01	9.999988859999999757e-01	7.741834535750000690e-01
9.866666670000000527e-01	9.999990250000000414e-01	7.757338253980000653e-01
9.899999999999999911e-01	9.999991839999999854e-01	7.773276221889999782e-01
9.933333330000000405e-01	9.999993719999999975e-01	7.789989768999999731e-01
9.966666669999999506e-01	9.999996140000000366e-01	7.808175848280000109e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.830016504469999861e-01
