# # x1	 y1	 P
0.000000000000000000e+00	0.000000000000000000e+00	2.691585699999999995e-05
3.333332999999999956e-03	9.920618890000000301e-01	3.379393266999999867e-03
6.666667000000000252e-03	9.960348989999999736e-01	6.742828706999999533e-03
1.000000000000000021e-02	9.973663069999999520e-01	1.011729328000000004e-02
1.333333299999999930e-02	9.980333390000000193e-01	1.350285858400000066e-02
1.666666699999999959e-02	9.984339800000000542e-01	1.689959671199999999e-02
2.000000000000000042e-02	9.987012480000000414e-01	2.030758025600000113e-02
2.333333300000000124e-02	9.988922359999999889e-01	2.372688230600000087e-02
2.666666700000000154e-02	9.990355220000000092e-01	2.715757645000000178e-02
2.999999999999999889e-02	9.991469910000000398e-01	3.059973678000000100e-02
3.333333299999999971e-02	9.992361800000000294e-01	3.405343788600000143e-02
3.666666700000000001e-02	9.993091629999999448e-01	3.751875486200000054e-02
4.000000000000000083e-02	9.993699870000000152e-01	4.099576330699999938e-02
4.333333300000000166e-02	9.994214559999999858e-01	4.448453932199999961e-02
4.666666700000000195e-02	9.994655749999999950e-01	4.798515951100000565e-02
5.000000000000000278e-02	9.995038120000000470e-01	5.149770098699999604e-02
5.333333299999999666e-02	9.995372689999999505e-01	5.502224136500000196e-02
5.666666699999999696e-02	9.995667910000000100e-01	5.855885876700000353e-02
5.999999999999999778e-02	9.995930309999999652e-01	6.210763181900001012e-02
6.333333300000000554e-02	9.996165089999999864e-01	6.566863965400000780e-02
6.666666699999999890e-02	9.996376380000000506e-01	6.924196190999999667e-02
7.000000000000000666e-02	9.996567530000000090e-01	7.282767872900000605e-02
7.333333300000000055e-02	9.996741300000000496e-01	7.642587075899999471e-02
7.666666699999999390e-02	9.996899949999999979e-01	8.003661915000000182e-02
8.000000000000000167e-02	9.997045369999999487e-01	8.366000555800000293e-02
8.333333299999999555e-02	9.997179139999999853e-01	8.729611213700000372e-02
8.666666700000000279e-02	9.997302599999999817e-01	9.094502154500000435e-02
8.999999999999999667e-02	9.997416919999999596e-01	9.460681694000000475e-02
9.333333300000000443e-02	9.997523050000000078e-01	9.828158197700000154e-02
9.666666699999999779e-02	9.997621850000000254e-01	1.019694008090000076e-01
1.000000000000000056e-01	9.997714060000000291e-01	1.056703580820000099e-01
1.033333329999999994e-01	9.997800300000000417e-01	1.093845389370000087e-01
1.066666670000000067e-01	9.997881140000000055e-01	1.131120290040000115e-01
1.100000000000000006e-01	9.997957069999999780e-01	1.168529144020000188e-01
1.133333329999999944e-01	9.998028530000000469e-01	1.206072817360000077e-01
