# # x1	 y1	 P
1.233333330000000033e-01	9.998520749999999513e-01	1.043137150660000123e-01
1.266666670000000106e-01	9.998569280000000337e-01	1.074029085960000046e-01
1.300000000000000044e-01	9.998615309999999701e-01	1.105079640480000069e-01
1.333333329999999983e-01	9.998659020000000286e-01	1.136290182660000120e-01
1.366666669999999917e-01	9.998700579999999505e-01	1.167662092710000099e-01
1.400000000000000133e-01	9.998740160000000321e-01	1.199196762620000078e-01
1.433333330000000072e-01	9.998777880000000451e-01	1.230895596230000000e-01
1.466666670000000006e-01	9.998813869999999548e-01	1.262760009209999978e-01
1.499999999999999944e-01	9.998848249999999771e-01	1.294791429119999948e-01
1.533333329999999883e-01	9.998881130000000228e-01	1.326991295440000107e-01
1.566666670000000094e-01	9.998912589999999767e-01	1.359361059520000081e-01
1.600000000000000033e-01	9.998942730000000001e-01	1.391902184680000043e-01
1.633333329999999972e-01	9.998971629999999777e-01	1.424616146160000152e-01
1.666666669999999906e-01	9.998999360000000447e-01	1.457504431130000055e-01
1.700000000000000122e-01	9.999025990000000030e-01	1.490568538729999948e-01
1.733333330000000061e-01	9.999051589999999878e-01	1.523809980020000010e-01
1.766666669999999995e-01	9.999076199999999970e-01	1.557230277999999968e-01
1.799999999999999933e-01	9.999099900000000263e-01	1.590830967569999976e-01
1.833333329999999872e-01	9.999122719999999909e-01	1.624613595560000234e-01
1.866666670000000083e-01	9.999144709999999714e-01	1.658579720649999978e-01
1.900000000000000022e-01	9.999165920000000485e-01	1.692730913380000035e-01
1.933333329999999961e-01	9.999186389999999980e-01	1.727068756110000103e-01
1.966666669999999895e-01	9.999206160000000398e-01	1.761594842940000238e-01
2.000000000000000111e-01	9.999225250000000065e-01	1.796310779730000140e-01
2.033333330000000050e-01	9.999243709999999785e-01	1.831218184010000027e-01
2.066666669999999983e-01	9.999261560000000104e-01	1.866318684890000135e-01
2.099999999999999922e-01	9.999278830000000173e-01	1.901613923060000155e-01
