# # x1	 y1	 P
0.000000000000000000e+00	0.000000000000000000e+00	1.206560400000000111e-05
1.000000000000000021e-02	9.993696499999999983e-01	1.894886060199999986e-02
2.000000000000000042e-02	9.996877910000000478e-01	3.786981517699999911e-02
2.999999999999999889e-02	9.997938800000000237e-01	5.677393257400000642e-02
4.000000000000000083e-02	9.998469309999999943e-01	7.566016961600000035e-02
5.000000000000000278e-02	9.998787630000000037e-01	9.452742706100000780e-02
5.999999999999999778e-02	9.998999830000000477e-01	1.133745476070000119e-01
7.000000000000000666e-02	9.999151400000000356e-01	1.322003408290000070e-01
8.000000000000000167e-02	9.999265059999999927e-01	1.510035631100000164e-01
8.999999999999999667e-02	9.999353460000000027e-01	1.697828789680000117e-01
1.000000000000000056e-01	9.999424160000000006e-01	1.885368984060000197e-01
1.100000000000000006e-01	9.999481999999999537e-01	2.072641989929999984e-01
1.199999999999999956e-01	9.999530199999999702e-01	2.259633035129999801e-01
1.300000000000000044e-01	9.999570970000000170e-01	2.446326467530000326e-01
1.400000000000000133e-01	9.999605900000000380e-01	2.632706141830000179e-01
1.499999999999999944e-01	9.999636170000000268e-01	2.818754488970000027e-01
1.600000000000000033e-01	9.999662649999999653e-01	3.004454722670000244e-01
1.700000000000000122e-01	9.999686009999999570e-01	3.189789516480000531e-01
1.799999999999999933e-01	9.999706760000000028e-01	3.374740325030000099e-01
1.900000000000000022e-01	9.999725320000000250e-01	3.559287313620000393e-01
2.000000000000000111e-01	9.999742019999999787e-01	3.743410739320000569e-01
2.099999999999999922e-01	9.999757120000000166e-01	3.927090412900000049e-01
2.200000000000000011e-01	9.999770839999999605e-01	4.110304463510000006e-01
2.300000000000000100e-01	9.999783359999999677e-01	4.293031555470000482e-01
2.399999999999999911e-01	9.999794840000000296e-01	4.475250314529999884e-01
2.500000000000000000e-01	9.999805379999999744e-01	4.656937619050000032e-01
2.600000000000000089e-01	9.999815109999999896e-01	4.838072535630000282e-01
2.700000000000000178e-01	9.999824120000000427e-01	5.018630405270000372e-01
2.800000000000000266e-01	9.999832469999999640e-01	5.198587974289999858e-01
2.899999999999999800e-01	9.999840250000000541e-01	5.377921793880000578e-01
2.999999999999999889e-01	9.999847499999999778e-01	5.556607239160000766e-01
3.099999999999999978e-01	9.999854270000000378e-01	5.734621117650000599e-01
3.200000000000000067e-01	9.999860619999999534e-01	5.911940167420000058e-01
3.300000000000000155e-01	9.999866579999999727e-01	6.088540963230000269e-01
3.400000000000000244e-01	9.999872180000000110e-01	6.264403114570000763e-01
3.499999999999999778e-01	9.999877459999999552e-01	6.439504155080000292e-01
3.599999999999999867e-01	9.999882439999999706e-01	6.613821284930000433e-01
3.699999999999999956e-01	9.999887149999999725e-01	6.787334095710000348e-01
3.800000000000000044e-01	9.999891610000000153e-01	6.960021518160000031e-01
3.900000000000000133e-01	9.999895829999999597e-01	7.131863830869999976e-01
4.000000000000000222e-01	9.999899840000000539e-01	7.302843985069999988e-01
4.099999999999999756e-01	9.999903650000000477e-01	7.472949975100000586e-01
4.199999999999999845e-01	9.999907279999999954e-01	7.642169549150000796e-01
4.299999999999999933e-01	9.999910739999999798e-01	7.810486428670000425e-01
4.400000000000000022e-01	9.999914039999999726e-01	7.977889849649999476e-01
4.500000000000000111e-01	9.999917189999999456e-01	8.144368316810000064e-01
4.600000000000000200e-01	9.999920199999999815e-01	8.309918309470000208e-01
4.699999999999999734e-01	9.999923080000000519e-01	8.474532514310000320e-01
4.799999999999999822e-01	9.999925840000000177e-01	8.638213718010000486e-01
4.899999999999999911e-01	9.999928489999999615e-01	8.800963011899999300e-01
5.000000000000000000e-01	9.999931029999999943e-01	8.962784760070000578e-01
5.100000000000000089e-01	9.999933479999999486e-01	9.123686848740001354e-01
5.200000000000000178e-01	9.999935829999999637e-01	9.283674070150000901e-01
5.300000000000000266e-01	9.999938090000000113e-01	9.442758463790000834e-01
5.400000000000000355e-01	9.999940269999999520e-01	9.600960861370000377e-01
5.500000000000000444e-01	9.999942379999999797e-01	9.758300973760001273e-01
5.600000000000000533e-01	9.999944410000000117e-01	9.914799573329999838e-01
5.699999999999999512e-01	9.999946379999999913e-01	1.007048093554000046e+00
5.799999999999999600e-01	9.999948279999999468e-01	1.022536481264000097e+00
5.899999999999999689e-01	9.999950119999999609e-01	1.037948241113000103e+00
5.999999999999999778e-01	9.999951900000000338e-01	1.053286430033999910e+00
6.099999999999999867e-01	9.999953630000000260e-01	1.068553652701000001e+00
6.199999999999999956e-01	9.999955310000000486e-01	1.083753072586000066e+00
6.300000000000000044e-01	9.999956939999999905e-01	1.098887847422999942e+00
6.400000000000000133e-01	9.999958530000000456e-01	1.113961652042000150e+00
6.500000000000000222e-01	9.999960079999999918e-01	1.128975501181999963e+00
6.600000000000000311e-01	9.999961579999999683e-01	1.143933994453000036e+00
6.700000000000000400e-01	9.999963050000000298e-01	1.158839906974000078e+00
6.800000000000000488e-01	9.999964479999999822e-01	1.173695887457999909e+00
6.899999999999999467e-01	9.999965870000000479e-01	1.188504368550000079e+00
6.999999999999999556e-01	9.999967239999999480e-01	1.203267056425000092e+00
7.099999999999999645e-01	9.999968569999999612e-01	1.217985452147000158e+00
7.199999999999999734e-01	9.999969869999999483e-01	1.232660219233000065e+00
7.299999999999999822e-01	9.999971149999999920e-01	1.247291779316999971e+00
7.399999999999999911e-01	9.999972400000000095e-01	1.261879761596000016e+00
7.500000000000000000e-01	9.999973629999999725e-01	1.276422425728000132e+00
