# # x1	 y1	 P
0.000000000000000000e+00	0.000000000000000000e+00	3.629480000000000019e-07
3.333332999999999956e-03	9.996430109999999702e-01	1.013289066000000070e-03
6.666667000000000252e-03	9.998227259999999950e-01	2.033659295000000283e-03
1.000000000000000021e-02	9.998826450000000143e-01	3.061581779000000208e-03
1.333333299999999930e-02	9.999126069999999533e-01	4.097166610999999903e-03
1.666666699999999959e-02	9.999305849999999829e-01	5.140525881000000338e-03
2.000000000000000042e-02	9.999425699999999750e-01	6.191773708000000882e-03
2.333333300000000124e-02	9.999511309999999931e-01	7.251026289000000839e-03
2.666666700000000154e-02	9.999575509999999445e-01	8.318401939000000592e-03
2.999999999999999889e-02	9.999625450000000360e-01	9.394021134999999689e-03
3.333333299999999971e-02	9.999665399999999593e-01	1.047800656099999971e-02
3.666666700000000001e-02	9.999698080000000155e-01	1.157048315300000102e-02
4.000000000000000083e-02	9.999725310000000533e-01	1.267157814700000003e-02
4.333333300000000166e-02	9.999748360000000336e-01	1.378142112600000066e-02
4.666666700000000195e-02	9.999768110000000210e-01	1.490014406999999944e-02
5.000000000000000278e-02	9.999785220000000363e-01	1.602788140300000219e-02
5.333333299999999666e-02	9.999800199999999695e-01	1.716477004900000131e-02
5.666666699999999696e-02	9.999813410000000236e-01	1.831094948000000153e-02
5.999999999999999778e-02	9.999825150000000162e-01	1.946656176800000068e-02
6.333333300000000554e-02	9.999835649999999632e-01	2.063175164500000158e-02
6.666666699999999890e-02	9.999845109999999648e-01	2.180666655500000314e-02
7.000000000000000666e-02	9.999853659999999866e-01	2.299145671200000102e-02
7.333333300000000055e-02	9.999861429999999940e-01	2.418627515699999994e-02
7.666666699999999390e-02	9.999868530000000089e-01	2.539127781800000136e-02
8.000000000000000167e-02	9.999875030000000553e-01	2.660662357100000014e-02
8.333333299999999555e-02	9.999881019999999898e-01	2.783247430299999950e-02
8.666666700000000279e-02	9.999886540000000323e-01	2.906899497100000340e-02
8.999999999999999667e-02	9.999891650000000132e-01	3.031635367399999892e-02
9.333333300000000443e-02	9.999896390000000412e-01	3.157472171200000066e-02
9.666666699999999779e-02	9.999900809999999751e-01	3.284427365700000323e-02
1.000000000000000056e-01	9.999904929999999803e-01	3.412518742100000002e-02
1.033333329999999994e-01	9.999908790000000547e-01	3.541764432800000029e-02
1.066666670000000067e-01	9.999912399999999479e-01	3.672182918800000195e-02
1.100000000000000006e-01	9.999915790000000193e-01	3.803793035599999789e-02
1.133333329999999944e-01	9.999918979999999902e-01	3.936613982800000328e-02
1.166666670000000017e-01	9.999921990000000260e-01	4.070665330200000376e-02
1.199999999999999956e-01	9.999924829999999876e-01	4.205967027300000494e-02
1.233333330000000033e-01	9.999927520000000403e-01	4.342539408900000786e-02
1.266666670000000106e-01	9.999930059999999621e-01	4.480403205100000341e-02
1.300000000000000044e-01	9.999932480000000012e-01	4.619579548799999935e-02
1.333333329999999983e-01	9.999934769999999640e-01	4.760089984600000129e-02
1.366666669999999917e-01	9.999936940000000440e-01	4.901956477700000064e-02
1.400000000000000133e-01	9.999939020000000456e-01	5.045201420499999950e-02
1.433333330000000072e-01	9.999940990000000252e-01	5.189847645300000450e-02
1.466666670000000006e-01	9.999942880000000089e-01	5.335918430800000445e-02
1.499999999999999944e-01	9.999944680000000252e-01	5.483437512100000633e-02
1.533333329999999883e-01	9.999946400000000457e-01	5.632429091100000368e-02
1.566666670000000094e-01	9.999948050000000421e-01	5.782917844600000273e-02
1.600000000000000033e-01	9.999949630000000145e-01	5.934928936000000155e-02
1.633333329999999972e-01	9.999951139999999628e-01	6.088488022900000185e-02
1.666666669999999906e-01	9.999952589999999697e-01	6.243621270899999548e-02
1.700000000000000122e-01	9.999953980000000353e-01	6.400355361199999704e-02
1.733333330000000061e-01	9.999955320000000203e-01	6.558717502400000787e-02
1.766666669999999995e-01	9.999956610000000357e-01	6.718735441500001127e-02
1.799999999999999933e-01	9.999957849999999704e-01	6.880437474200000458e-02
1.833333329999999872e-01	9.999959040000000465e-01	7.043852457199999140e-02
1.866666670000000083e-01	9.999960190000000138e-01	7.209009818599999841e-02
1.900000000000000022e-01	9.999961290000000114e-01	7.375939570499999431e-02
1.933333329999999961e-01	9.999962359999999828e-01	7.544672319799999860e-02
1.966666669999999895e-01	9.999963389999999563e-01	7.715239281600000387e-02
2.000000000000000111e-01	9.999964390000000147e-01	7.887672290000000141e-02
2.033333330000000050e-01	9.999965349999999642e-01	8.062003812300000405e-02
2.066666669999999983e-01	9.999966279999999985e-01	8.238266957499999765e-02
2.099999999999999922e-01	9.999967180000000067e-01	8.416495495000000937e-02
2.133333330000000139e-01	9.999968049999999886e-01	8.596723863400000665e-02
2.166666670000000072e-01	9.999968900000000271e-01	8.778987185099999813e-02
2.200000000000000011e-01	9.999969709999999568e-01	8.963321279199999714e-02
2.233333329999999950e-01	9.999970500000000539e-01	9.149762675200000250e-02
2.266666669999999884e-01	9.999971269999999857e-01	9.338348626600000146e-02
2.300000000000000100e-01	9.999972010000000022e-01	9.529117124800000338e-02
2.333333330000000039e-01	9.999972729999999643e-01	9.722106912700000103e-02
2.366666669999999972e-01	9.999973429999999830e-01	9.917357499400000775e-02
