# # x1	 y1	 P
0.000000000000000000e+00	0.000000000000000000e+00	1.230428200000000086e-05
1.000000000000000021e-02	9.993678780000000428e-01	1.927019319700000108e-02
2.000000000000000042e-02	9.996866389999999880e-01	3.847990215699999966e-02
2.999999999999999889e-02	9.997929349999999937e-01	5.764010135099999904e-02
4.000000000000000083e-02	9.998460890000000489e-01	7.674934631900000304e-02
5.000000000000000278e-02	9.998779819999999985e-01	9.580610193800000174e-02
5.999999999999999778e-02	9.998992429999999931e-01	1.148082001129999974e-01
7.000000000000000666e-02	9.999144279999999663e-01	1.337539837829999911e-01
8.000000000000000167e-02	9.999258170000000501e-01	1.526437965860000245e-01
8.999999999999999667e-02	9.999346740000000233e-01	1.714755718379999960e-01
1.000000000000000056e-01	9.999417579999999584e-01	1.902466976480000072e-01
1.100000000000000006e-01	9.999475530000000445e-01	2.089531387460000222e-01
1.199999999999999956e-01	9.999523820000000285e-01	2.275957518370000099e-01
1.300000000000000044e-01	9.999564659999999883e-01	2.461718932420000061e-01
1.400000000000000133e-01	9.999599660000000334e-01	2.646794884290000205e-01
1.499999999999999944e-01	9.999629989999999635e-01	2.831170016380000209e-01
1.600000000000000033e-01	9.999656519999999826e-01	3.014811430620000232e-01
1.700000000000000122e-01	9.999679910000000005e-01	3.197696925790000089e-01
1.799999999999999933e-01	9.999700700000000442e-01	3.379806265660000308e-01
1.900000000000000022e-01	9.999719289999999816e-01	3.561111512710000149e-01
2.000000000000000111e-01	9.999736019999999614e-01	3.741594883650000147e-01
2.099999999999999922e-01	9.999751140000000538e-01	3.921226901940000342e-01
2.200000000000000011e-01	9.999764890000000239e-01	4.099979995980000402e-01
2.300000000000000100e-01	9.999777429999999745e-01	4.277820724950000542e-01
2.399999999999999911e-01	9.999788910000000364e-01	4.454722326109999964e-01
2.500000000000000000e-01	9.999799470000000357e-01	4.630658170130000362e-01
2.600000000000000089e-01	9.999809210000000226e-01	4.805597208140000021e-01
2.700000000000000178e-01	9.999818219999999647e-01	4.979507800069999934e-01
2.800000000000000266e-01	9.999826590000000515e-01	5.152362457279999752e-01
2.899999999999999800e-01	9.999834359999999478e-01	5.324131151200000023e-01
2.999999999999999889e-01	9.999841609999999825e-01	5.494763908770000649e-01
3.099999999999999978e-01	9.999848390000000142e-01	5.664252574620000091e-01
3.200000000000000067e-01	9.999854740000000408e-01	5.832550973990000553e-01
3.300000000000000155e-01	9.999860689999999774e-01	5.999654091489999841e-01
3.400000000000000244e-01	9.999866290000000157e-01	6.165528946350000705e-01
3.499999999999999778e-01	9.999871569999999599e-01	6.330164600520000739e-01
3.599999999999999867e-01	9.999876549999999753e-01	6.493546552650000248e-01
3.699999999999999956e-01	9.999881250000000055e-01	6.655662631909999849e-01
3.800000000000000044e-01	9.999885699999999655e-01	6.816490155550000152e-01
3.900000000000000133e-01	9.999889929999999927e-01	6.976019884330000309e-01
4.000000000000000222e-01	9.999893930000000042e-01	7.134238890210000683e-01
4.099999999999999756e-01	9.999897739999999979e-01	7.291151858140000330e-01
4.199999999999999845e-01	9.999901369999999456e-01	7.446771611580000894e-01
4.299999999999999933e-01	9.999904830000000411e-01	7.601105699250000347e-01
4.400000000000000022e-01	9.999908130000000339e-01	7.754170530470000378e-01
4.500000000000000111e-01	9.999911289999999786e-01	7.905989566719999750e-01
4.600000000000000200e-01	9.999914309999999862e-01	8.056592753760000170e-01
4.699999999999999734e-01	9.999917200000000284e-01	8.206019072670001080e-01
4.799999999999999822e-01	9.999919980000000486e-01	8.354310904350000788e-01
4.899999999999999911e-01	9.999922650000000468e-01	8.501523896090000809e-01
5.000000000000000000e-01	9.999925219999999948e-01	8.647719278990000369e-01
5.100000000000000089e-01	9.999927699999999753e-01	8.792969971399999807e-01
5.200000000000000178e-01	9.999930089999999883e-01	8.937349635579999729e-01
5.300000000000000266e-01	9.999932390000000337e-01	9.080930392689999797e-01
5.400000000000000355e-01	9.999934630000000269e-01	9.223801444799999416e-01
5.500000000000000444e-01	9.999936790000000242e-01	9.366058645389999660e-01
5.600000000000000533e-01	9.999938889999999692e-01	9.507793952000000992e-01
5.699999999999999512e-01	9.999940929999999728e-01	9.649106959659999871e-01
5.799999999999999600e-01	9.999942910000000351e-01	9.790105493429999139e-01
5.899999999999999689e-01	9.999944849999999885e-01	9.930898284639999574e-01
5.999999999999999778e-01	9.999946730000000006e-01	1.007159773621000065e+00
6.099999999999999867e-01	9.999948570000000148e-01	1.021231851041999983e+00
6.199999999999999956e-01	9.999950370000000310e-01	1.035316296926000135e+00
6.300000000000000044e-01	9.999952130000000494e-01	1.049423830006000147e+00
6.400000000000000133e-01	9.999953860000000416e-01	1.063564359306000018e+00
6.500000000000000222e-01	9.999955550000000359e-01	1.077747030253000116e+00
6.600000000000000311e-01	9.999957210000000041e-01	1.091979577011000124e+00
6.700000000000000400e-01	9.999958839999999460e-01	1.106273033594000088e+00
6.800000000000000488e-01	9.999960439999999728e-01	1.120629834102000011e+00
6.899999999999999467e-01	9.999962019999999452e-01	1.135054996724999876e+00
6.999999999999999556e-01	9.999963570000000024e-01	1.149559481992999954e+00
7.099999999999999645e-01	9.999965100000000051e-01	1.164141493326000143e+00
7.199999999999999734e-01	9.999966599999999817e-01	1.178806656183000179e+00
7.299999999999999822e-01	9.999968080000000148e-01	1.193554696125000092e+00
7.399999999999999911e-01	9.999969539999999935e-01	1.208386671922000000e+00
7.500000000000000000e-01	9.999970969999999459e-01	1.223299181795000079e+00
7.600000000000000089e-01	9.999972379999999550e-01	1.238289331317000030e+00
7.700000000000000178e-01	9.999973770000000206e-01	1.253351596804999968e+00
