# # x1	 y1	 P
0.000000000000000000e+00	0.000000000000000000e+00	1.070929899999999987e-04
4.016063999999999745e-03	9.706154940000000231e-01	3.629888119999999906e-03
8.032129000000000699e-03	9.851800179999999907e-01	7.168093070000000101e-03
1.204819300000000044e-02	9.901324219999999565e-01	1.072184159000000130e-02
1.606425699999999845e-02	9.926272980000000468e-01	1.429126885000000027e-02
2.008032100000000167e-02	9.941302309999999753e-01	1.787651135999999974e-02
2.409638600000000089e-02	9.951346880000000450e-01	2.147770707999999834e-02
2.811245000000000063e-02	9.958533739999999579e-01	2.509499534000000226e-02
3.212851399999999691e-02	9.963930460000000044e-01	2.872851692000000234e-02
3.614457799999999665e-02	9.968131749999999958e-01	3.237841403000000368e-02
4.016064300000000281e-02	9.971495139999999591e-01	3.604483031000000476e-02
4.417670700000000256e-02	9.974248519999999729e-01	3.972791088999999554e-02
4.819277100000000230e-02	9.976543989999999695e-01	4.342780234000000184e-02
5.220883500000000205e-02	9.978486989999999501e-01	4.714465272000000623e-02
5.622490000000000127e-02	9.980152879999999449e-01	5.087861158999999744e-02
6.024096400000000101e-02	9.981596950000000135e-01	5.462983000999999811e-02
6.425702799999999382e-02	9.982860740000000233e-01	5.839846055000000313e-02
6.827309199999999356e-02	9.983975980000000527e-01	6.218465730000000136e-02
7.228915700000000666e-02	9.984967390000000220e-01	6.598857589999999884e-02
7.630522100000000640e-02	9.985854499999999856e-01	6.981037351999999641e-02
8.032128500000000615e-02	9.986652929999999539e-01	7.365020887999999821e-02
8.433734900000000589e-02	9.987375320000000389e-01	7.750824229000000121e-02
8.835341400000000511e-02	9.988032019999999456e-01	8.138463561000000568e-02
9.236947800000000486e-02	9.988631599999999722e-01	8.527955228000000387e-02
9.638554200000000460e-02	9.989181169999999943e-01	8.919315736999999800e-02
1.004016060000000043e-01	9.989686749999999726e-01	9.312561750000000749e-02
1.044176710000000036e-01	9.990153379999999750e-01	9.707710093000000706e-02
1.084337350000000033e-01	9.990585400000000504e-01	1.010477775300000075e-01
1.124497990000000031e-01	9.990986509999999488e-01	1.050378188000000018e-01
1.164658630000000028e-01	9.991359899999999739e-01	1.090473978600000060e-01
1.204819280000000020e-01	9.991708339999999522e-01	1.130766894800000061e-01
1.244979920000000018e-01	9.992034229999999795e-01	1.171258700500000111e-01
1.285140559999999876e-01	9.992339700000000269e-01	1.211951176599999902e-01
1.325301200000000013e-01	9.992626599999999693e-01	1.252846119900000166e-01
1.365461849999999866e-01	9.992896549999999989e-01	1.293945344500000150e-01
1.405622490000000002e-01	9.993151019999999551e-01	1.335250680600000017e-01
1.445783130000000138e-01	9.993391280000000210e-01	1.376763975299999943e-01
1.485943779999999992e-01	9.993618499999999960e-01	1.418487092500000102e-01
1.526104420000000128e-01	9.993833690000000214e-01	1.460421912800000110e-01
1.566265059999999987e-01	9.994037789999999921e-01	1.502570333300000116e-01
1.606425700000000123e-01	9.994231609999999488e-01	1.544934268300000024e-01
1.646586349999999976e-01	9.994415920000000453e-01	1.587515648700000004e-01
1.686746990000000113e-01	9.994591390000000519e-01	1.630316421900000201e-01
1.726907629999999971e-01	9.994758630000000199e-01	1.673338552499999965e-01
1.767068270000000108e-01	9.994918210000000025e-01	1.716584021600000010e-01
1.807228919999999961e-01	9.995070630000000289e-01	1.760054826999999933e-01
1.847389560000000097e-01	9.995216369999999628e-01	1.803752983299999890e-01
1.887550199999999956e-01	9.995355839999999770e-01	1.847680521500000006e-01
1.927710840000000092e-01	9.995489429999999675e-01	1.891839489500000138e-01
1.967871489999999945e-01	9.995617519999999701e-01	1.936231951300000087e-01
2.008032130000000082e-01	9.995740410000000242e-01	1.980859987599999927e-01
2.048192769999999940e-01	9.995858429999999739e-01	2.025725695300000240e-01
2.088353410000000077e-01	9.995971839999999720e-01	2.070831187500000170e-01
2.128514059999999930e-01	9.996080920000000036e-01	2.116178593500000205e-01
2.168674700000000066e-01	9.996185890000000018e-01	2.161770058499999925e-01
2.208835339999999925e-01	9.996286989999999539e-01	2.207607743400000211e-01
2.248995980000000061e-01	9.996384409999999887e-01	2.253693824999999928e-01
2.289156629999999915e-01	9.996478359999999563e-01	2.300030495400000041e-01
2.329317270000000051e-01	9.996568999999999594e-01	2.346619962100000290e-01
2.369477909999999909e-01	9.996656520000000157e-01	2.393464447499999981e-01
2.409638550000000046e-01	9.996741049999999795e-01	2.440566189200000236e-01
2.449799199999999899e-01	9.996822760000000363e-01	2.487927439100000304e-01
2.489959840000000035e-01	9.996901759999999859e-01	2.535550463600000359e-01
2.530120479999999894e-01	9.996978199999999593e-01	2.583437543100000067e-01
2.570281119999999753e-01	9.997052199999999500e-01	2.631590972000000250e-01
2.610441769999999884e-01	9.997123850000000367e-01	2.680013057900000328e-01
2.650602409999999742e-01	9.997193279999999627e-01	2.728706121600000256e-01
2.690763050000000156e-01	9.997260569999999458e-01	2.777672496800000501e-01
2.730923690000000015e-01	9.997325830000000080e-01	2.826914529300000312e-01
2.771084340000000146e-01	9.997389129999999513e-01	2.876434576999999937e-01
2.811244980000000004e-01	9.997450570000000480e-01	2.926235009400000031e-01
2.851405619999999863e-01	9.997510219999999892e-01	2.976318206899999930e-01
2.891566269999999994e-01	9.997568150000000209e-01	3.026686560499999845e-01
2.931726909999999853e-01	9.997624429999999451e-01	3.077342471200000262e-01
2.971887550000000267e-01	9.997679139999999798e-01	3.128288349600000240e-01
3.012048190000000125e-01	9.997732320000000117e-01	3.179526614999999556e-01
3.052208840000000256e-01	9.997784050000000367e-01	3.231059695299999812e-01
3.092369480000000115e-01	9.997834380000000243e-01	3.282890025699999881e-01
3.132530119999999974e-01	9.997883349999999725e-01	3.335020048600000342e-01
3.172690759999999832e-01	9.997931030000000163e-01	3.387452212700000076e-01
3.212851409999999963e-01	9.997977460000000427e-01	3.440188971900000059e-01
3.253012049999999822e-01	9.998022680000000495e-01	3.493232785200000023e-01
3.293172690000000236e-01	9.998066740000000063e-01	3.546586115300000008e-01
3.333333330000000094e-01	9.998109670000000504e-01	3.600251427900000301e-01
3.373493980000000225e-01	9.998151530000000120e-01	3.654231190800000251e-01
3.413654620000000084e-01	9.998192339999999456e-01	3.708527873199999880e-01
3.453815259999999943e-01	9.998232150000000429e-01	3.763143944099999749e-01
3.493975899999999801e-01	9.998270980000000252e-01	3.818081872000000376e-01
3.534136549999999932e-01	9.998308860000000298e-01	3.873344123200000433e-01
3.574297189999999791e-01	9.998345840000000262e-01	3.928933161100000016e-01
3.614457830000000205e-01	9.998381939999999579e-01	3.984851444399999942e-01
3.654618470000000063e-01	9.998417179999999904e-01	4.041101426900000071e-01
3.694779120000000194e-01	9.998451600000000106e-01	4.097685554899999638e-01
3.734939760000000053e-01	9.998485209999999901e-01	4.154606267100000028e-01
3.775100399999999912e-01	9.998518050000000379e-01	4.211865992200000131e-01
3.815261039999999770e-01	9.998550139999999864e-01	4.269467148200000173e-01
3.855421689999999901e-01	9.998581500000000011e-01	4.327412140100000415e-01
3.895582329999999760e-01	9.998612159999999971e-01	4.385703358999999968e-01
3.935742970000000174e-01	9.998642129999999462e-01	4.444343180299999974e-01
3.975903610000000032e-01	9.998671430000000138e-01	4.503333961400000085e-01
4.016064260000000163e-01	9.998700090000000040e-01	4.562678040800000057e-01
4.056224900000000022e-01	9.998728110000000280e-01	4.622377735500000084e-01
4.096385539999999881e-01	9.998755529999999725e-01	4.682435339600000135e-01
4.136546179999999739e-01	9.998782360000000313e-01	4.742853121700000285e-01
4.176706829999999870e-01	9.998808599999999824e-01	4.803633323600000060e-01
4.216867469999999729e-01	9.998834290000000458e-01	4.864778157299999850e-01
4.257028110000000143e-01	9.998859429999999993e-01	4.926289803400000222e-01
4.297188760000000274e-01	9.998884040000000084e-01	4.988170408400000033e-01
4.337349400000000132e-01	9.998908130000000449e-01	5.050422082500000132e-01
4.377510039999999991e-01	9.998931720000000523e-01	5.113046896999999813e-01
4.417670679999999850e-01	9.998954820000000021e-01	5.176046881600000482e-01
4.457831329999999981e-01	9.998977439999999772e-01	5.239424022099999911e-01
4.497991969999999839e-01	9.998999589999999493e-01	5.303180257100000849e-01
4.538152610000000253e-01	9.999021289999999729e-01	5.367317475500000823e-01
4.578313250000000112e-01	9.999042550000000196e-01	5.431837513599999667e-01
4.618473900000000243e-01	9.999063369999999784e-01	5.496742151700000356e-01
4.658634540000000102e-01	9.999083770000000149e-01	5.562033111099999871e-01
4.698795179999999960e-01	9.999103769999999614e-01	5.627712051000000049e-01
4.738955819999999819e-01	9.999123359999999572e-01	5.693780564800000610e-01
4.779116469999999950e-01	9.999142549999999741e-01	5.760240176599999984e-01
4.819277109999999809e-01	9.999161370000000382e-01	5.827092338400000626e-01
4.859437750000000222e-01	9.999179809999999557e-01	5.894338425199999731e-01
4.899598390000000081e-01	9.999197880000000316e-01	5.961979731800000071e-01
4.939759040000000212e-01	9.999215599999999871e-01	6.030017469099999694e-01
4.979919680000000071e-01	9.999232970000000442e-01	6.098452759399999312e-01
5.020080319999999929e-01	9.999249989999999810e-01	6.167286632799999779e-01
5.060240959999999788e-01	9.999266679999999630e-01	6.236520022700000609e-01
5.100401610000000474e-01	9.999283049999999617e-01	6.306153761100000699e-01
5.140562250000000333e-01	9.999299090000000056e-01	6.376188574600000214e-01
5.180722890000000191e-01	9.999314820000000381e-01	6.446625079200000163e-01
5.220883530000000050e-01	9.999330250000000309e-01	6.517463775899999812e-01
5.261044179999999626e-01	9.999345379999999839e-01	6.588705045499999580e-01
5.301204819999999485e-01	9.999360210000000082e-01	6.660349143800000649e-01
5.341365460000000454e-01	9.999374749999999645e-01	6.732396196000000055e-01
5.381526100000000312e-01	9.999389010000000466e-01	6.804846191800000277e-01
5.421686749999999888e-01	9.999403000000000041e-01	6.877698979699999882e-01
5.461847389999999747e-01	9.999416719999999481e-01	6.950954261799999756e-01
5.502008029999999605e-01	9.999430169999999896e-01	7.024611587300000348e-01
5.542168669999999464e-01	9.999443359999999892e-01	7.098670347500000144e-01
5.582329320000000150e-01	9.999456289999999470e-01	7.173129769099999553e-01
5.622489960000000009e-01	9.999468980000000284e-01	7.247988908200000413e-01
5.662650599999999868e-01	9.999481420000000398e-01	7.323246646400000115e-01
5.702811239999999726e-01	9.999493609999999810e-01	7.398901678700000595e-01
5.742971890000000412e-01	9.999505579999999894e-01	7.474952513199999427e-01
