# # x1	 y1	 P
0.000000000000000000e+00	0.000000000000000000e+00	7.712976000000001215e-05
4.016063999999999745e-03	9.723046210000000356e-01	2.773728220000000032e-03
8.032129000000000699e-03	9.860534290000000368e-01	5.485811450000000096e-03
1.204819300000000044e-02	9.907231090000000462e-01	8.213546760000000821e-03
1.606425699999999845e-02	9.930745199999999606e-01	1.095710363000000111e-02
2.008032100000000167e-02	9.944906879999999560e-01	1.371665376000000096e-02
2.409638600000000089e-02	9.954370089999999838e-01	1.649237107000000105e-02
2.811245000000000063e-02	9.961140229999999596e-01	1.928443173999999996e-02
3.212851399999999691e-02	9.966223589999999577e-01	2.209301425000000096e-02
3.614457799999999665e-02	9.970180640000000372e-01	2.491829939000000244e-02
4.016064300000000281e-02	9.973348309999999772e-01	2.776047030000000290e-02
4.417670700000000256e-02	9.975941310000000506e-01	3.061971250000000005e-02
4.819277100000000230e-02	9.978102979999999844e-01	3.349621392000000364e-02
5.220883500000000205e-02	9.979932609999999649e-01	3.639016493999999713e-02
5.622490000000000127e-02	9.981501229999999447e-01	3.930175839000000365e-02
6.024096400000000101e-02	9.982860919999999583e-01	4.223118960000000338e-02
6.425702799999999382e-02	9.984050789999999731e-01	4.517865645000000013e-02
6.827309199999999356e-02	9.985100759999999687e-01	4.814435936000000665e-02
7.228915700000000666e-02	9.986034099999999691e-01	5.112850136000000184e-02
7.630522100000000640e-02	9.986869200000000335e-01	5.413128807999999931e-02
8.032128500000000615e-02	9.987620769999999704e-01	5.715292782000000460e-02
8.433734900000000589e-02	9.988300719999999577e-01	6.019363156000000215e-02
8.835341400000000511e-02	9.988918810000000370e-01	6.325361301000000103e-02
9.236947800000000486e-02	9.989483099999999505e-01	6.633308859999999252e-02
9.638554200000000460e-02	9.990000289999999561e-01	6.943227754999999057e-02
1.004016060000000043e-01	9.990476040000000335e-01	7.255140190999999350e-02
1.044176710000000036e-01	9.990915120000000149e-01	7.569068652999999536e-02
1.084337350000000033e-01	9.991321589999999642e-01	7.885035917999999588e-02
1.124497990000000031e-01	9.991698949999999746e-01	8.203065049999999636e-02
1.164658630000000028e-01	9.992050199999999993e-01	8.523179408000000623e-02
1.204819280000000020e-01	9.992377940000000125e-01	8.845402646000000146e-02
1.244979920000000018e-01	9.992684459999999769e-01	9.169758719999999974e-02
1.285140559999999876e-01	9.992971739999999548e-01	9.496271886000000328e-02
1.325301200000000013e-01	9.993241510000000494e-01	9.824966707999999160e-02
1.365461849999999866e-01	9.993495329999999566e-01	1.015586805899999917e-01
1.405622490000000002e-01	9.993734560000000489e-01	1.048900112099999948e-01
1.445783130000000138e-01	9.993960419999999845e-01	1.082439139500000064e-01
1.485943779999999992e-01	9.994173979999999569e-01	1.116206469499999993e-01
1.526104420000000128e-01	9.994376209999999983e-01	1.150204715800000055e-01
1.566265059999999987e-01	9.994567989999999513e-01	1.184436524599999929e-01
1.606425700000000123e-01	9.994750089999999698e-01	1.218904574400000024e-01
1.646586349999999976e-01	9.994923220000000441e-01	1.253611576900000024e-01
1.686746990000000113e-01	9.995088030000000012e-01	1.288560276700000118e-01
1.726907629999999971e-01	9.995245080000000337e-01	1.323753452099999950e-01
1.767068270000000108e-01	9.995394909999999467e-01	1.359193914800000125e-01
1.807228919999999961e-01	9.995538000000000478e-01	1.394884510699999913e-01
1.847389560000000097e-01	9.995674780000000093e-01	1.430828119700000012e-01
1.887550199999999956e-01	9.995805660000000037e-01	1.467027656200000085e-01
1.927710840000000092e-01	9.995931000000000122e-01	1.503486069299999894e-01
1.967871489999999945e-01	9.996051139999999613e-01	1.540206342699999842e-01
2.008032130000000082e-01	9.996166399999999452e-01	1.577191495499999929e-01
2.048192769999999940e-01	9.996277049999999775e-01	1.614444581699999992e-01
2.088353410000000077e-01	9.996383359999999607e-01	1.651968690999999767e-01
2.128514059999999930e-01	9.996485590000000476e-01	1.689766948399999968e-01
2.168674700000000066e-01	9.996583940000000057e-01	1.727842515000000134e-01
