# # x1	 y1	 P
0.000000000000000000e+00	0.000000000000000000e+00	1.598009000000000026e-06
1.000000000000000021e-02	9.999251399999999901e-01	2.113310984800000070e-02
2.000000000000000042e-02	9.999629180000000339e-01	4.223312566199999979e-02
2.999999999999999889e-02	9.999755120000000108e-01	6.330043150000000396e-02
4.000000000000000083e-02	9.999818080000000275e-01	8.433378619300001267e-02
5.000000000000000278e-02	9.999855859999999819e-01	1.053319776229999921e-01
5.999999999999999778e-02	9.999881040000000443e-01	1.262939923890000204e-01
7.000000000000000666e-02	9.999899030000000133e-01	1.472187035270000055e-01
8.000000000000000167e-02	9.999912520000000526e-01	1.681048390340000032e-01
8.999999999999999667e-02	9.999923010000000279e-01	1.889511862780000051e-01
1.000000000000000056e-01	9.999931399999999471e-01	2.097566255270000291e-01
1.100000000000000006e-01	9.999938269999999463e-01	2.305201991250000193e-01
1.199999999999999956e-01	9.999943989999999783e-01	2.512408613950000147e-01
1.300000000000000044e-01	9.999948829999999456e-01	2.719172829959999871e-01
1.400000000000000133e-01	9.999952979999999769e-01	2.925485075220000120e-01
1.499999999999999944e-01	9.999956570000000378e-01	3.131336675850000528e-01
1.600000000000000033e-01	9.999959720000000107e-01	3.336718539090000046e-01
1.700000000000000122e-01	9.999962489999999482e-01	3.541619717290000469e-01
1.799999999999999933e-01	9.999964959999999570e-01	3.746033368750000259e-01
1.900000000000000022e-01	9.999967159999999522e-01	3.949952022379999983e-01
2.000000000000000111e-01	9.999969149999999862e-01	4.153361837870000461e-01
2.099999999999999922e-01	9.999970950000000025e-01	4.356259206110000837e-01
2.200000000000000011e-01	9.999972580000000555e-01	4.558636914370000626e-01
2.300000000000000100e-01	9.999974069999999493e-01	4.760490868720000934e-01
2.399999999999999911e-01	9.999975439999999605e-01	4.961817878890000810e-01
2.500000000000000000e-01	9.999976689999999779e-01	5.162610635190000297e-01
2.600000000000000089e-01	9.999977850000000279e-01	5.362869440149999889e-01
2.700000000000000178e-01	9.999978929999999711e-01	5.562591632329999536e-01
2.800000000000000266e-01	9.999979930000000294e-01	5.761778744430000598e-01
2.899999999999999800e-01	9.999980859999999527e-01	5.960428459769999687e-01
2.999999999999999889e-01	9.999981719999999630e-01	6.158544659790000653e-01
3.099999999999999978e-01	9.999982539999999753e-01	6.356109619040000158e-01
