# [C2r_O1o] Distance / pm; [C2r_H1r]-[C2r_O1o] Angle / Degree; Occurrence
355.0000000;  2.700000000;  1832.774663
365.0000000;  2.700000000;  2144.867249
375.0000000;  2.700000000;  1899.650893
385.0000000;  2.700000000;  1561.987275
395.0000000;  2.700000000;  1179.626805
405.0000000;  2.700000000;  993.5612934
415.0000000;  2.700000000;  817.4436419
425.0000000;  2.700000000;  681.2054089
435.0000000;  2.700000000;  582.4208559
445.0000000;  2.700000000;  495.6991853
455.0000000;  2.700000000;  451.7533045
465.0000000;  2.700000000;  463.7177598
475.0000000;  2.700000000;  486.2530092
485.0000000;  2.700000000;  495.5032378
495.0000000;  2.700000000;  520.8783915
505.0000000;  2.700000000;  523.8484470
515.0000000;  2.700000000;  489.3931221
525.0000000;  2.700000000;  533.3175276
535.0000000;  2.700000000;  568.9282601
545.0000000;  2.700000000;  642.9158516
555.0000000;  2.700000000;  635.6084871
565.0000000;  2.700000000;  641.0242215
575.0000000;  2.700000000;  673.4228257
585.0000000;  2.700000000;  640.8648847
595.0000000;  2.700000000;  581.5758924
605.0000000;  2.700000000;  453.5542501
615.0000000;  2.700000000;  391.5708001
625.0000000;  2.700000000;  323.4169289
635.0000000;  2.700000000;  222.0776146
645.0000000;  2.700000000;  209.7321426
655.0000000;  2.700000000;  183.0245362
665.0000000;  2.700000000;  180.9356366
675.0000000;  2.700000000;  157.0310394
685.0000000;  2.700000000;  147.5659384
695.0000000;  2.700000000;  129.7420589
705.0000000;  2.700000000;  138.0197038
715.0000000;  2.700000000;  130.9211002
725.0000000;  2.700000000;  122.1137341
735.0000000;  2.700000000;  113.6065865
745.0000000;  2.700000000;  113.8841933
755.0000000;  2.700000000;  113.2471556
765.0000000;  2.700000000;  102.9104847
775.0000000;  2.700000000;  116.3439320
785.0000000;  2.700000000;  100.0729369
795.0000000;  2.700000000;  117.5023663
805.0000000;  2.700000000;  138.7606939
815.0000000;  2.700000000;  122.7995900
825.0000000;  2.700000000;  108.0774447
835.0000000;  2.700000000;  113.7701551
845.0000000;  2.700000000;  120.4324272
855.0000000;  2.700000000;  102.6643775
865.0000000;  2.700000000;  98.83365114
875.0000000;  2.700000000;  105.0310200
885.0000000;  2.700000000;  102.3830948
895.0000000;  2.700000000;  100.3418867
905.0000000;  2.700000000;  92.78473364
915.0000000;  2.700000000;  94.75547314
925.0000000;  2.700000000;  92.99386107
935.0000000;  2.700000000;  86.90175414
945.0000000;  2.700000000;  84.66347525
955.0000000;  2.700000000;  81.34839592
965.0000000;  2.700000000;  78.71473961
975.0000000;  2.700000000;  90.57297343
985.0000000;  2.700000000;  86.57402262
995.0000000;  2.700000000;  83.42625141
5.000000000;  4.500000000;  0.000000000
15.00000000;  4.500000000;  0.000000000
25.00000000;  4.500000000;  0.000000000
35.00000000;  4.500000000;  0.000000000
45.00000000;  4.500000000;  0.000000000
55.00000000;  4.500000000;  0.000000000
65.00000000;  4.500000000;  0.000000000
75.00000000;  4.500000000;  0.000000000
85.00000000;  4.500000000;  0.000000000
95.00000000;  4.500000000;  0.000000000
105.0000000;  4.500000000;  0.000000000
115.0000000;  4.500000000;  0.000000000
125.0000000;  4.500000000;  0.000000000
135.0000000;  4.500000000;  0.000000000
145.0000000;  4.500000000;  0.000000000
155.0000000;  4.500000000;  0.000000000
165.0000000;  4.500000000;  0.000000000
175.0000000;  4.500000000;  0.000000000
185.0000000;  4.500000000;  0.000000000
195.0000000;  4.500000000;  0.000000000
205.0000000;  4.500000000;  0.000000000
215.0000000;  4.500000000;  0.000000000
225.0000000;  4.500000000;  0.000000000
235.0000000;  4.500000000;  0.000000000
245.0000000;  4.500000000;  0.000000000
255.0000000;  4.500000000;  0.000000000
265.0000000;  4.500000000;  0.000000000
275.0000000;  4.500000000;  0.000000000
285.0000000;  4.500000000;  0.000000000
295.0000000;  4.500000000;  0.000000000
305.0000000;  4.500000000;  0.000000000
315.0000000;  4.500000000;  0.7313837540
325.0000000;  4.500000000;  52.10625923
335.0000000;  4.500000000;  389.9861121
345.0000000;  4.500000000;  1175.955522
355.0000000;  4.500000000;  1792.109508
365.0000000;  4.500000000;  2106.606654
375.0000000;  4.500000000;  1838.962636
385.0000000;  4.500000000;  1567.242143
395.0000000;  4.500000000;  1261.545582
405.0000000;  4.500000000;  972.0707536
415.0000000;  4.500000000;  780.5118407
425.0000000;  4.500000000;  660.6513274
435.0000000;  4.500000000;  599.8310910
445.0000000;  4.500000000;  568.0858084
455.0000000;  4.500000000;  488.2248238
465.0000000;  4.500000000;  483.8676735
475.0000000;  4.500000000;  494.1421325
485.0000000;  4.500000000;  473.6564512
495.0000000;  4.500000000;  501.8782209
505.0000000;  4.500000000;  517.1583141
515.0000000;  4.500000000;  520.1853137
525.0000000;  4.500000000;  533.3145217
535.0000000;  4.500000000;  528.1948378
545.0000000;  4.500000000;  550.8129814
555.0000000;  4.500000000;  624.3230220
565.0000000;  4.500000000;  660.2077028
575.0000000;  4.500000000;  643.2386323
