# Distance / pm;  g(r);  Integral
1.666666667;  0.000000000;  0.000000000
5.000000000;  0.000000000;  0.000000000
8.333333333;  0.000000000;  0.000000000
11.66666667;  0.000000000;  0.000000000
15.00000000;  0.000000000;  0.000000000
18.33333333;  0.000000000;  0.000000000
21.66666667;  0.000000000;  0.000000000
25.00000000;  0.000000000;  0.000000000
28.33333333;  0.000000000;  0.000000000
31.66666667;  0.000000000;  0.000000000
35.00000000;  0.000000000;  0.000000000
38.33333333;  0.000000000;  0.000000000
41.66666667;  0.000000000;  0.000000000
45.00000000;  0.000000000;  0.000000000
48.33333333;  0.000000000;  0.000000000
51.66666667;  0.000000000;  0.000000000
55.00000000;  0.000000000;  0.000000000
58.33333333;  0.000000000;  0.000000000
61.66666667;  0.000000000;  0.000000000
65.00000000;  0.000000000;  0.000000000
68.33333333;  0.000000000;  0.000000000
71.66666667;  0.000000000;  0.000000000
75.00000000;  0.000000000;  0.000000000
78.33333333;  0.000000000;  0.000000000
81.66666667;  0.000000000;  0.000000000
85.00000000;  0.000000000;  0.000000000
88.33333333;  0.000000000;  0.000000000
91.66666667;  0.000000000;  0.000000000
95.00000000;  0.000000000;  0.000000000
98.33333333;  0.000000000;  0.000000000
101.6666667;  0.000000000;  0.000000000
105.0000000;  0.000000000;  0.000000000
108.3333333;  0.000000000;  0.000000000
111.6666667;  0.000000000;  0.000000000
115.0000000;  0.000000000;  0.000000000
118.3333333;  0.000000000;  0.000000000
121.6666667;  0.000000000;  0.000000000
125.0000000;  0.000000000;  0.000000000
128.3333333;  0.000000000;  0.000000000
131.6666667;  0.000000000;  0.000000000
135.0000000;  0.000000000;  0.000000000
138.3333333;  0.000000000;  0.000000000
141.6666667;  0.000000000;  0.000000000
145.0000000;  0.000000000;  0.000000000
148.3333333;  0.000000000;  0.000000000
151.6666667;  0.000000000;  0.000000000
155.0000000;  0.000000000;  0.000000000
158.3333333;  0.000000000;  0.000000000
161.6666667;  0.000000000;  0.000000000
165.0000000;  0.000000000;  0.000000000
168.3333333;  0.000000000;  0.000000000
171.6666667;  0.000000000;  0.000000000
175.0000000;  0.000000000;  0.000000000
178.3333333;  0.000000000;  0.000000000
181.6666667;  0.000000000;  0.000000000
185.0000000;  0.000000000;  0.000000000
188.3333333;  0.000000000;  0.000000000
191.6666667;  0.000000000;  0.000000000
195.0000000;  0.000000000;  0.000000000
198.3333333;  0.000000000;  0.000000000
201.6666667;  0.000000000;  0.000000000
205.0000000;  0.000000000;  0.000000000
208.3333333;  0.000000000;  0.000000000
211.6666667;  0.000000000;  0.000000000
215.0000000;  0.000000000;  0.000000000
218.3333333;  0.000000000;  0.000000000
221.6666667;  0.000000000;  0.000000000
225.0000000;  0.000000000;  0.000000000
228.3333333;  0.000000000;  0.000000000
231.6666667;  0.000000000;  0.000000000
235.0000000;  0.000000000;  0.000000000
238.3333333;  0.000000000;  0.000000000
241.6666667;  0.000000000;  0.000000000
245.0000000;  0.000000000;  0.000000000
248.3333333;  0.000000000;  0.000000000
251.6666667;  0.000000000;  0.000000000
255.0000000;  0.000000000;  0.000000000
258.3333333;  0.000000000;  0.000000000
261.6666667;  0.000000000;  0.000000000
265.0000000;  0.000000000;  0.000000000
268.3333333;  0.000000000;  0.000000000
271.6666667;  0.000000000;  0.000000000
275.0000000;  0.000000000;  0.000000000
278.3333333;  0.000000000;  0.000000000
281.6666667;  0.000000000;  0.000000000
285.0000000;  0.000000000;  0.000000000
288.3333333;  0.000000000;  0.000000000
291.6666667;  0.000000000;  0.000000000
295.0000000;  0.000000000;  0.000000000
298.3333333;  0.000000000;  0.000000000
301.6666667;  0.000000000;  0.000000000
305.0000000;  0.000000000;  0.000000000
308.3333333;  0.000000000;  0.000000000
311.6666667;  0.000000000;  0.000000000
315.0000000;  0.000000000;  0.000000000
318.3333333;  9.153368023E-05;  2.754326546E-07
321.6666667;  0.0002070838200;  9.116836473E-07
325.0000000;  0.0005750157745;  2.715185487E-06
328.3333333;  0.002592135179;  1.101288359E-05
331.6666667;  0.007067219810;  3.409747588E-05
335.0000000;  0.02184387825;  0.0001068904135
338.3333333;  0.04871284630;  0.0002724685140
341.6666667;  0.09667326664;  0.0006075738642
345.0000000;  0.1923950912;  0.001287562818
348.3333333;  0.3312687464;  0.002481111538
351.6666667;  0.5259823615;  0.004412649036
355.0000000;  0.7985053626;  0.007400810329
358.3333333;  1.126863211;  0.01169731267
361.6666667;  1.502885013;  0.01753461378
365.0000000;  1.890127808;  0.02501193815
368.3333333;  2.335608486;  0.03442110905
371.6666667;  2.758376370;  0.04573546824
375.0000000;  3.178647161;  0.05900861876
378.3333333;  3.514935743;  0.07394810679
381.6666667;  3.846059647;  0.09058428414
385.0000000;  4.031311396;  0.1083276832
388.3333333;  4.156097317;  0.1269384393
391.6666667;  4.219123223;  0.1461571547
395.0000000;  4.238465654;  0.1657940009
398.3333333;  4.151702768;  0.1853548810
401.6666667;  4.023706484;  0.2046313139
405.0000000;  3.837317122;  0.2233211930
408.3333333;  3.614936512;  0.2412189685
411.6666667;  3.427088482;  0.2584648500
415.0000000;  3.186193932;  0.2747591998
418.3333333;  2.957464087;  0.2901277543
421.6666667;  2.736478493;  0.3045754686
425.0000000;  2.526128444;  0.3181242993
428.3333333;  2.333651169;  0.3308378886
431.6666667;  2.162304189;  0.3428020504
435.0000000;  2.008829648;  0.3540893499
438.3333333;  1.832889463;  0.3645465078
441.6666667;  1.683192432;  0.3742962107
445.0000000;  1.571699369;  0.3835380377
448.3333333;  1.453373882;  0.3922126028
451.6666667;  1.336036260;  0.4003058462
455.0000000;  1.242717676;  0.4079453211
458.3333333;  1.167883843;  0.4152303412
461.6666667;  1.078765507;  0.4220576930
465.0000000;  1.012322419;  0.4285573871
468.3333333;  0.9516219477;  0.4347552609
471.6666667;  0.9005398226;  0.4407042257
475.0000000;  0.8483652900;  0.4463880179
478.3333333;  0.8064944220;  0.4518673891
481.6666667;  0.7699278761;  0.4571714837
485.0000000;  0.7245486462;  0.4622322821
488.3333333;  0.7002753595;  0.4671910020
491.6666667;  0.6778570022;  0.4720567273
495.0000000;  0.6384886302;  0.4767022170
498.3333333;  0.6291283336;  0.4813414592
501.6666667;  0.6014919976;  0.4858364441
505.0000000;  0.5782020494;  0.4902149936
508.3333333;  0.5622581209;  0.4945291986
511.6666667;  0.5449414362;  0.4987655494
515.0000000;  0.5281894680;  0.5029253452
518.3333333;  0.5288161038;  0.5071441628
521.6666667;  0.5167255522;  0.5113197148
525.0000000;  0.5045183196;  0.5154488899
528.3333333;  0.4912097904;  0.5195203556
531.6666667;  0.4884022951;  0.5236197933
535.0000000;  0.4848793468;  0.5277408535
538.3333333;  0.4841352748;  0.5319070232
541.6666667;  0.4759818362;  0.5360539109
545.0000000;  0.4756687781;  0.5402492330
548.3333333;  0.4752618154;  0.5444923974
551.6666667;  0.4752241060;  0.5487869662
555.0000000;  0.4783297376;  0.5531619954
558.3333333;  0.4680385518;  0.5574944731
561.6666667;  0.4728085291;  0.5619235190
565.0000000;  0.4720058960;  0.5663976828
568.3333333;  0.4669740634;  0.5708765333
571.6666667;  0.4769521319;  0.5755049032
575.0000000;  0.4821511268;  0.5802384469
578.3333333;  0.4750873988;  0.5849568764
581.6666667;  0.4758648621;  0.5897376643
585.0000000;  0.4836047619;  0.5946520561
588.3333333;  0.4840873398;  0.5996275718
591.6666667;  0.4812218559;  0.6046298403
595.0000000;  0.4876356184;  0.6097560550
598.3333333;  0.4871579728;  0.6149347893
601.6666667;  0.4913713141;  0.6202166764
605.0000000;  0.4929027274;  0.6255738951
608.3333333;  0.5002114165;  0.6310706227
611.6666667;  0.5042051348;  0.6366721218
615.0000000;  0.5076950419;  0.6423740339
618.3333333;  0.5059777724;  0.6481184264
621.6666667;  0.5099655149;  0.6539706824
625.0000000;  0.5117101710;  0.6599061019
628.3333333;  0.5159751586;  0.6659550006
631.6666667;  0.5163300024;  0.6720724529
635.0000000;  0.5167953128;  0.6782602108
638.3333333;  0.5223190635;  0.6845799363
641.6666667;  0.5185555751;  0.6909198237
645.0000000;  0.5232771826;  0.6973840789
648.3333333;  0.5249873066;  0.7039366654
651.6666667;  0.5306930736;  0.7106287540
655.0000000;  0.5350579972;  0.7174450854
658.3333333;  0.5410524375;  0.7244081156
661.6666667;  0.5346527541;  0.7313586395
665.0000000;  0.5467792557;  0.7385386079
668.3333333;  0.5497938898;  0.7458307203
671.6666667;  0.5541082825;  0.7532535488
675.0000000;  0.5573073601;  0.7607935169
678.3333333;  0.5612421056;  0.7684618989
681.6666667;  0.5649966398;  0.7762576353
685.0000000;  0.5667084081;  0.7841536502
688.3333333;  0.5739128783;  0.7922280588
691.6666667;  0.5741736966;  0.8003845642
695.0000000;  0.5894206450;  0.8088385612
698.3333333;  0.5917802277;  0.8174080146
701.6666667;  0.6007961912;  0.8261912794
705.0000000;  0.6039310357;  0.8351044598
708.3333333;  0.6086123806;  0.8441718696
711.6666667;  0.6170239173;  0.8534513219
715.0000000;  0.6208087772;  0.8628753597
718.3333333;  0.6375143748;  0.8726434374
721.6666667;  0.6429474210;  0.8825864004
725.0000000;  0.6442616932;  0.8926419402
728.3333333;  0.6553201119;  0.9029643460
731.6666667;  0.6596866604;  0.9134508637
735.0000000;  0.6693857052;  0.9241887341
738.3333333;  0.6770638963;  0.9351485094
741.6666667;  0.6833887223;  0.9463107752
745.0000000;  0.6992199439;  0.9578345133
748.3333333;  0.7087927771;  0.9696207860
751.6666667;  0.7132124602;  0.9815864421
755.0000000;  0.7260714225;  0.9938761130
758.3333333;  0.7381841049;  1.006481378
761.6666667;  0.7472789561;  1.019354374
765.0000000;  0.7506988156;  1.032399720
768.3333333;  0.7620077962;  1.045757237
771.6666667;  0.7803928512;  1.059555987
775.0000000;  0.7864685062;  1.073582565
778.3333333;  0.7971868785;  1.087922869
781.6666667;  0.8140686265;  1.102692552
785.0000000;  0.8261991035;  1.117810435
788.3333333;  0.8342993893;  1.133206462
791.6666667;  0.8396200572;  1.148831981
795.0000000;  0.8553887878;  1.164885297
798.3333333;  0.8754837003;  1.181453810
801.6666667;  0.8787147279;  1.198222629
805.0000000;  0.8847505270;  1.215247331
808.3333333;  0.9009005688;  1.232726660
811.6666667;  0.9190784708;  1.250706048
815.0000000;  0.9323998661;  1.269096158
818.3333333;  0.9423502377;  1.287834870
821.6666667;  0.9539603814;  1.306959303
825.0000000;  0.9661464041;  1.326485503
828.3333333;  0.9771868446;  1.346394748
831.6666667;  0.9852589527;  1.366630337
835.0000000;  0.9989494638;  1.387311900
838.3333333;  1.008168129;  1.408351298
841.6666667;  1.019345548;  1.429793459
