# Distance / pm;  g(r);  Integral
1.666666667;  0.000000000;  0.000000000
5.000000000;  0.000000000;  0.000000000
8.333333333;  0.000000000;  0.000000000
11.66666667;  0.000000000;  0.000000000
15.00000000;  0.000000000;  0.000000000
18.33333333;  0.000000000;  0.000000000
21.66666667;  0.000000000;  0.000000000
25.00000000;  0.000000000;  0.000000000
28.33333333;  0.000000000;  0.000000000
31.66666667;  0.000000000;  0.000000000
35.00000000;  0.000000000;  0.000000000
38.33333333;  0.000000000;  0.000000000
41.66666667;  0.000000000;  0.000000000
45.00000000;  0.000000000;  0.000000000
48.33333333;  0.000000000;  0.000000000
51.66666667;  0.000000000;  0.000000000
55.00000000;  0.000000000;  0.000000000
58.33333333;  0.000000000;  0.000000000
61.66666667;  0.000000000;  0.000000000
65.00000000;  0.000000000;  0.000000000
68.33333333;  0.000000000;  0.000000000
71.66666667;  0.000000000;  0.000000000
75.00000000;  0.000000000;  0.000000000
78.33333333;  0.000000000;  0.000000000
81.66666667;  0.000000000;  0.000000000
85.00000000;  0.000000000;  0.000000000
88.33333333;  0.000000000;  0.000000000
91.66666667;  0.000000000;  0.000000000
95.00000000;  0.000000000;  0.000000000
98.33333333;  0.000000000;  0.000000000
101.6666667;  0.000000000;  0.000000000
105.0000000;  0.000000000;  0.000000000
108.3333333;  0.000000000;  0.000000000
111.6666667;  0.000000000;  0.000000000
115.0000000;  0.000000000;  0.000000000
118.3333333;  0.000000000;  0.000000000
121.6666667;  0.000000000;  0.000000000
125.0000000;  0.000000000;  0.000000000
128.3333333;  0.000000000;  0.000000000
131.6666667;  0.000000000;  0.000000000
135.0000000;  0.000000000;  0.000000000
138.3333333;  0.000000000;  0.000000000
141.6666667;  0.000000000;  0.000000000
145.0000000;  0.000000000;  0.000000000
148.3333333;  0.000000000;  0.000000000
151.6666667;  0.000000000;  0.000000000
155.0000000;  0.000000000;  0.000000000
158.3333333;  0.000000000;  0.000000000
161.6666667;  0.000000000;  0.000000000
165.0000000;  0.000000000;  0.000000000
168.3333333;  0.000000000;  0.000000000
171.6666667;  0.000000000;  0.000000000
175.0000000;  0.000000000;  0.000000000
178.3333333;  0.000000000;  0.000000000
181.6666667;  0.000000000;  0.000000000
185.0000000;  0.000000000;  0.000000000
188.3333333;  0.000000000;  0.000000000
191.6666667;  0.000000000;  0.000000000
195.0000000;  0.000000000;  0.000000000
198.3333333;  0.000000000;  0.000000000
201.6666667;  0.000000000;  0.000000000
205.0000000;  0.000000000;  0.000000000
208.3333333;  0.000000000;  0.000000000
211.6666667;  0.000000000;  0.000000000
215.0000000;  0.000000000;  0.000000000
218.3333333;  0.000000000;  0.000000000
221.6666667;  0.000000000;  0.000000000
225.0000000;  0.000000000;  0.000000000
228.3333333;  0.000000000;  0.000000000
231.6666667;  0.000000000;  0.000000000
235.0000000;  0.000000000;  0.000000000
238.3333333;  0.000000000;  0.000000000
241.6666667;  0.000000000;  0.000000000
245.0000000;  0.000000000;  0.000000000
248.3333333;  0.000000000;  0.000000000
251.6666667;  0.000000000;  0.000000000
255.0000000;  0.000000000;  0.000000000
258.3333333;  0.000000000;  0.000000000
261.6666667;  0.000000000;  0.000000000
265.0000000;  0.000000000;  0.000000000
268.3333333;  0.000000000;  0.000000000
271.6666667;  0.000000000;  0.000000000
275.0000000;  0.000000000;  0.000000000
278.3333333;  0.000000000;  0.000000000
281.6666667;  6.326190805E-06;  1.404707189E-08
285.0000000;  0.0001927720006;  4.522811705E-07
288.3333333;  0.0005262048192;  1.676663082E-06
291.6666667;  0.002056840908;  6.573848711E-06
295.0000000;  0.004553575403;  1.766479818E-05
298.3333333;  0.01208561154;  4.777018776E-05
301.6666667;  0.02433801417;  0.0001097587765
305.0000000;  0.04632808638;  0.0002303778267
308.3333333;  0.08111596596;  0.0004462114351
311.6666667;  0.1358436588;  0.0008155220274
315.0000000;  0.2067039596;  0.001389561157
318.3333333;  0.3011496859;  0.002243679715
321.6666667;  0.4098932183;  0.003430689442
325.0000000;  0.5590706904;  0.005083430421
328.3333333;  0.7210958180;  0.007259106316
331.6666667;  0.9124322086;  0.01006825972
335.0000000;  1.114230335;  0.01356799920
338.3333333;  1.323011588;  0.01780661720
341.6666667;  1.494341781;  0.02268893614
345.0000000;  1.682587551;  0.02829408023
348.3333333;  1.781844767;  0.03434513094
351.6666667;  1.893537368;  0.04089914069
355.0000000;  1.927982998;  0.04769948087
358.3333333;  1.892156556;  0.05449937512
361.6666667;  1.895177732;  0.06143742675
365.0000000;  1.868449280;  0.06840429507
368.3333333;  1.786784067;  0.07518890093
371.6666667;  1.684814605;  0.08170263159
375.0000000;  1.639527028;  0.08815548080
378.3333333;  1.582468756;  0.09449497646
381.6666667;  1.473359688;  0.1005018370
385.0000000;  1.380262202;  0.1062278629
388.3333333;  1.309216693;  0.1117536110
391.6666667;  1.251931032;  0.1171286769
395.0000000;  1.177677315;  0.1222713701
398.3333333;  1.125914585;  0.1272713565
401.6666667;  1.061417408;  0.1320641401
405.0000000;  1.011440900;  0.1367073739
408.3333333;  0.9750506625;  0.1412575353
411.6666667;  0.9245463537;  0.1456427414
415.0000000;  0.9032402701;  0.1499965503
418.3333333;  0.8772860249;  0.1542934577
421.6666667;  0.8558557601;  0.1585524703
425.0000000;  0.8225798432;  0.1627108648
428.3333333;  0.8066282774;  0.1668528346
431.6666667;  0.7804076993;  0.1709227771
435.0000000;  0.7543481658;  0.1749178068
438.3333333;  0.7582259570;  0.1789951501
441.6666667;  0.7397161944;  0.1830336863
445.0000000;  0.7225885124;  0.1870384846
448.3333333;  0.7125534610;  0.1910470507
451.6666667;  0.7104075157;  0.1951031926
455.0000000;  0.7050872031;  0.1991885976
458.3333333;  0.7012302554;  0.2033114044
461.6666667;  0.6933841496;  0.2074475934
465.0000000;  0.6881453663;  0.2116120227
468.3333333;  0.6768467920;  0.2157670118
471.6666667;  0.6815503980;  0.2200106436
475.0000000;  0.6959330896;  0.2244052910
478.3333333;  0.6854023581;  0.2287943982
481.6666667;  0.6986673645;  0.2333310235
485.0000000;  0.7030601374;  0.2379595761
488.3333333;  0.7060266134;  0.2426717688
491.6666667;  0.7042301276;  0.2474363566
495.0000000;  0.7116951062;  0.2523169605
498.3333333;  0.7155610587;  0.2572903873
501.6666667;  0.7279453951;  0.2624178019
505.0000000;  0.7355551872;  0.2676678966
508.3333333;  0.7425500416;  0.2730381157
511.6666667;  0.7506896434;  0.2785386357
515.0000000;  0.7646071999;  0.2842143680
518.3333333;  0.7742884228;  0.2900366077
521.6666667;  0.7864526968;  0.2960266211
525.0000000;  0.8042884607;  0.3022310162
528.3333333;  0.8256297750;  0.3086811742
531.6666667;  0.8294440788;  0.3152431548
535.0000000;  0.8598500582;  0.3221312515
538.3333333;  0.8798760035;  0.3292678776
541.6666667;  0.9001107725;  0.3366593182
545.0000000;  0.9189037938;  0.3442982379
548.3333333;  0.9344083248;  0.3521613574
551.6666667;  0.9501476246;  0.3602544300
555.0000000;  0.9760167502;  0.3686686155
558.3333333;  0.9922266343;  0.3773256037
561.6666667;  0.9990466671;  0.3861464833
565.0000000;  1.022673978;  0.3952834681
568.3333333;  1.032547836;  0.4046178427
571.6666667;  1.035862644;  0.4140923510
575.0000000;  1.032596984;  0.4236474524
578.3333333;  1.024757213;  0.4332402697
581.6666667;  1.014672801;  0.4428484934
585.0000000;  1.013036870;  0.4525514860
588.3333333;  0.9947983683;  0.4621886817
591.6666667;  0.9686332368;  0.4716790324
595.0000000;  0.9527443258;  0.4811191842
598.3333333;  0.9250543028;  0.4903879581
601.6666667;  0.9015308567;  0.4995219612
605.0000000;  0.9023007715;  0.5087653393
608.3333333;  0.8748227459;  0.5178262515
611.6666667;  0.8586774113;  0.5268176714
615.0000000;  0.8414987658;  0.5357255096
618.3333333;  0.8272166188;  0.5445773416
621.6666667;  0.8252219565;  0.5535032930
625.0000000;  0.8207928062;  0.5624767988
628.3333333;  0.8040955681;  0.5713617783
631.6666667;  0.7952951365;  0.5802430017
635.0000000;  0.7903424957;  0.5891623130
638.3333333;  0.7884211909;  0.5981536001
641.6666667;  0.7787100425;  0.6071271287
645.0000000;  0.7841731308;  0.6162577408
648.3333333;  0.7905385312;  0.6255578542
651.6666667;  0.7811816438;  0.6348426324
655.0000000;  0.7732125704;  0.6441269499
658.3333333;  0.7763055711;  0.6535435226
661.6666667;  0.7843048422;  0.6631537102
665.0000000;  0.7798806398;  0.6728062118
668.3333333;  0.7839988842;  0.6826072060
671.6666667;  0.7944808640;  0.6926385579
675.0000000;  0.7921033414;  0.7027394054
678.3333333;  0.7974099901;  0.7130086005
681.6666667;  0.8076247139;  0.7235118123
685.0000000;  0.8105202073;  0.7341560212
688.3333333;  0.8055011427;  0.7448375189
691.6666667;  0.8196483804;  0.7558121432
695.0000000;  0.8247692835;  0.7669620300
698.3333333;  0.8306578540;  0.7782994984
701.6666667;  0.8350734940;  0.7898063032
705.0000000;  0.8359740917;  0.8014352238
708.3333333;  0.8426621195;  0.8132682867
711.6666667;  0.8558966377;  0.8254005801
715.0000000;  0.8647233276;  0.8377730836
718.3333333;  0.8656456360;  0.8502745370
721.6666667;  0.8702477541;  0.8629593630
725.0000000;  0.8775269898;  0.8758687257
728.3333333;  0.8832167150;  0.8889815413
731.6666667;  0.8829505606;  0.9022106693
735.0000000;  0.8906945478;  0.9156776971
738.3333333;  0.8936086957;  0.9293116132
741.6666667;  0.9027432901;  0.9432095414
745.0000000;  0.9047929412;  0.9572645144
748.3333333;  0.9144821023;  0.9715974005
751.6666667;  0.9189838506;  0.9861294449
755.0000000;  0.9256407475;  1.000896864
758.3333333;  0.9283996905;  1.015839373
761.6666667;  0.9358190330;  1.031033999
765.0000000;  0.9402199237;  1.046433993
768.3333333;  0.9431372430;  1.062016684
771.6666667;  0.9491555171;  1.077835176
775.0000000;  0.9515453548;  1.093830797
778.3333333;  0.9608889744;  1.110122732
781.6666667;  0.9573981712;  1.126494817
785.0000000;  0.9658647445;  1.143152854
788.3333333;  0.9648210606;  1.159934507
791.6666667;  0.9628837417;  1.176824395
795.0000000;  0.9681208362;  1.193949451
798.3333333;  0.9781840357;  1.211397917
801.6666667;  0.9750424846;  1.228935889
805.0000000;  0.9821678871;  1.246749241
808.3333333;  0.9820231865;  1.264707775
811.6666667;  0.9816440775;  1.282807735
815.0000000;  0.9816360660;  1.301056517
818.3333333;  0.9855656832;  1.319528528
821.6666667;  0.9858235321;  1.338156204
825.0000000;  0.9861193614;  1.356940958
828.3333333;  0.9906307825;  1.375964449
831.6666667;  0.9925693464;  1.395178882
835.0000000;  0.9966889482;  1.414628036
