# [C2r_O1o] Distance / pm; [C2r_H1r]-[C2r_O1o] Angle / Degree; Occurrence
325.0000000;  2.700000000;  12.36953905
335.0000000;  2.700000000;  133.3781500
345.0000000;  2.700000000;  741.3055080
355.0000000;  2.700000000;  1418.997256
365.0000000;  2.700000000;  1869.810031
375.0000000;  2.700000000;  1694.517429
385.0000000;  2.700000000;  1563.802503
395.0000000;  2.700000000;  1246.654243
405.0000000;  2.700000000;  944.5475667
415.0000000;  2.700000000;  832.0114867
425.0000000;  2.700000000;  671.3057491
435.0000000;  2.700000000;  546.3829993
445.0000000;  2.700000000;  569.0433935
455.0000000;  2.700000000;  513.9072546
465.0000000;  2.700000000;  450.7747419
475.0000000;  2.700000000;  500.0722734
485.0000000;  2.700000000;  445.6039380
495.0000000;  2.700000000;  437.3915674
505.0000000;  2.700000000;  444.9135904
515.0000000;  2.700000000;  436.2859130
525.0000000;  2.700000000;  435.2848932
535.0000000;  2.700000000;  419.5474568
545.0000000;  2.700000000;  494.5559976
555.0000000;  2.700000000;  508.5953397
565.0000000;  2.700000000;  506.2336307
575.0000000;  2.700000000;  572.5359555
585.0000000;  2.700000000;  540.6529980
595.0000000;  2.700000000;  474.6794482
605.0000000;  2.700000000;  403.5008375
615.0000000;  2.700000000;  312.9136384
625.0000000;  2.700000000;  235.1244034
635.0000000;  2.700000000;  185.7596316
645.0000000;  2.700000000;  154.3572519
655.0000000;  2.700000000;  132.0626669
665.0000000;  2.700000000;  109.8235124
675.0000000;  2.700000000;  106.8998193
685.0000000;  2.700000000;  111.5350257
695.0000000;  2.700000000;  109.9321130
705.0000000;  2.700000000;  108.0844776
715.0000000;  2.700000000;  82.49573483
725.0000000;  2.700000000;  91.98222979
735.0000000;  2.700000000;  98.95796730
745.0000000;  2.700000000;  89.34345630
755.0000000;  2.700000000;  96.71424743
765.0000000;  2.700000000;  97.63715031
775.0000000;  2.700000000;  75.36543215
785.0000000;  2.700000000;  94.49922809
795.0000000;  2.700000000;  92.01922922
805.0000000;  2.700000000;  92.30059086
815.0000000;  2.700000000;  94.87790455
825.0000000;  2.700000000;  106.9183980
835.0000000;  2.700000000;  96.64507297
845.0000000;  2.700000000;  104.8027957
855.0000000;  2.700000000;  94.83614530
865.0000000;  2.700000000;  84.13654192
875.0000000;  2.700000000;  81.90686989
885.0000000;  2.700000000;  101.0944104
895.0000000;  2.700000000;  102.1810558
905.0000000;  2.700000000;  84.80527430
915.0000000;  2.700000000;  74.34485106
925.0000000;  2.700000000;  94.43174151
935.0000000;  2.700000000;  93.43434068
945.0000000;  2.700000000;  88.88285412
955.0000000;  2.700000000;  96.14484616
965.0000000;  2.700000000;  94.53848492
975.0000000;  2.700000000;  99.12295819
985.0000000;  2.700000000;  93.53945641
995.0000000;  2.700000000;  97.10784868
5.000000000;  4.500000000;  0.000000000
15.00000000;  4.500000000;  0.000000000
25.00000000;  4.500000000;  0.000000000
35.00000000;  4.500000000;  0.000000000
45.00000000;  4.500000000;  0.000000000
55.00000000;  4.500000000;  0.000000000
65.00000000;  4.500000000;  0.000000000
75.00000000;  4.500000000;  0.000000000
85.00000000;  4.500000000;  0.000000000
95.00000000;  4.500000000;  0.000000000
105.0000000;  4.500000000;  0.000000000
115.0000000;  4.500000000;  0.000000000
125.0000000;  4.500000000;  0.000000000
135.0000000;  4.500000000;  0.000000000
145.0000000;  4.500000000;  0.000000000
155.0000000;  4.500000000;  0.000000000
165.0000000;  4.500000000;  0.000000000
