 0.168674699 0.831325301      0.01384265     -0.01246852   2219.70095936      3.88513973      2.52701422     -0.11296371     -0.00282595 0.999942920 0.000057080
 0.172690763 0.827309237      0.01414812     -0.01272779   2274.06336094      3.89923590      2.52411013     -0.11229679     -0.00296846 0.999944561 0.000055439
 0.176706827 0.823293173      0.01445229     -0.01298517   2328.49833174      3.91301718      2.52118996     -0.11162943     -0.00311503 0.999946128 0.000053872
 0.180722892 0.819277108      0.01475514     -0.01324064   2383.00600816      3.92649774      2.51825353     -0.11096164     -0.00326570 0.999947625 0.000052375
 0.184738956 0.815261044      0.01505665     -0.01349421   2437.58652622      3.93969080      2.51530070     -0.11029341     -0.00342050 0.999949057 0.000050943
 0.188755020 0.811244980      0.01535681     -0.01374586   2492.24002048      3.95260874      2.51233129     -0.10962475     -0.00357950 0.999950427 0.000049573
 0.192771084 0.807228916      0.01565560     -0.01399558   2546.96662547      3.96526315      2.50934513     -0.10895567     -0.00374272 0.999951740 0.000048260
 0.196787149 0.803212851      0.01595301     -0.01424335   2601.76647459      3.97766491      2.50634207     -0.10828616     -0.00391022 0.999953000 0.000047000
 0.200803213 0.799196787      0.01624903     -0.01448918   2656.63970777      3.98982424      2.50332192     -0.10761623     -0.00408205 0.999954208 0.000045792
 0.204819277 0.795180723      0.01654363     -0.01473304   2711.58645835      4.00175074      2.50028452     -0.10694588     -0.00425825 0.999955370 0.000044630
 0.208835341 0.791164659      0.01683681     -0.01497492   2766.60685303      4.01345348      2.49722968     -0.10627512     -0.00443887 0.999956486 0.000043514
 0.212851406 0.787148594      0.01712854     -0.01521482   2821.70102361      4.02494097      2.49415723     -0.10560394     -0.00462395 0.999957560 0.000042440
 0.216867470 0.783132530      0.01741881     -0.01545273   2876.86910100      4.03622128      2.49106698     -0.10493236     -0.00481356 0.999958594 0.000041406
 0.220883534 0.779116466      0.01770761     -0.01568862   2932.11121375      4.04730201      2.48795875     -0.10426037     -0.00500772 0.999959590 0.000040410
 0.224899598 0.775100402      0.01799491     -0.01592249   2987.42748822      4.05819037      2.48483236     -0.10358798     -0.00520650 0.999960551 0.000039449
 0.228915663 0.771084337      0.01828070     -0.01615433   3042.81805854      4.06889316      2.48168760     -0.10291520     -0.00540995 0.999961478 0.000038522
 0.232931727 0.767068273      0.01856497     -0.01638412   3098.28305325      4.07941686      2.47852430     -0.10224202     -0.00561812 0.999962372 0.000037628
 0.236947791 0.763052209      0.01884769     -0.01661186   3153.82259881      4.08976759      2.47534224     -0.10156846     -0.00583107 0.999963236 0.000036764
 0.240963855 0.759036145      0.01912885     -0.01683753   3209.43682307      4.09995116      2.47214124     -0.10089450     -0.00604884 0.999964071 0.000035929
 0.244979920 0.755020080      0.01940843     -0.01706112   3265.12585474      4.10997312      2.46892108     -0.10022017     -0.00627149 0.999964879 0.000035121
 0.248995984 0.751004016      0.01968641     -0.01728262   3320.88981695      4.11983872      2.46568156     -0.09954545     -0.00649909 0.999965660 0.000034340
 0.253012048 0.746987952      0.01996277     -0.01750202   3376.72883483      4.12955297      2.46242247     -0.09887036     -0.00673167 0.999966416 0.000033584
 0.257028112 0.742971888      0.02023750     -0.01771930   3432.64303227      4.13912065      2.45914361     -0.09819490     -0.00696931 0.999967149 0.000032851
 0.261044177 0.738955823      0.02051058     -0.01793444   3488.63251949      4.14854630      2.45584475     -0.09751907     -0.00721205 0.999967858 0.000032142
 0.265060241 0.734939759      0.02078198     -0.01814745   3544.69741334      4.15783425      2.45252567     -0.09684288     -0.00745994 0.999968546 0.000031454
 0.269076305 0.730923695      0.02105170     -0.01835829   3600.83783516      4.16698867      2.44918616     -0.09616634     -0.00771306 0.999969214 0.000030786
 0.273092369 0.726907631      0.02131970     -0.01856697   3657.05390989      4.17601350      2.44582599     -0.09548945     -0.00797147 0.999969861 0.000030139
 0.277108434 0.722891566      0.02158598     -0.01877347   3713.34576786      4.18491254      2.44244491     -0.09481221     -0.00823522 0.999970490 0.000029510
 0.281124498 0.718875502      0.02185050     -0.01897777   3769.71352632      4.19368941      2.43904271     -0.09413462     -0.00850438 0.999971101 0.000028899
 0.285140562 0.714859438      0.02211325     -0.01917987   3826.15730145      4.20234758      2.43561913     -0.09345669     -0.00877902 0.999971694 0.000028306
 0.289156627 0.710843373      0.02237421     -0.01937974   3882.67722077      4.21089037      2.43217394     -0.09277842     -0.00905920 0.999972270 0.000027730
 0.293172691 0.706827309      0.02263335     -0.01957739   3939.27339685      4.21932097      2.42870689     -0.09209981     -0.00934498 0.999972831 0.000027169
 0.297188755 0.702811245      0.02289066     -0.01977278   3995.94594568      4.22764244      2.42521773     -0.09142087     -0.00963642 0.999973376 0.000026624
 0.301204819 0.698795181      0.02314612     -0.01996591   4052.69497653      4.23585771      2.42170621     -0.09074161     -0.00993361 0.999973907 0.000026093
 0.305220884 0.694779116      0.02339969     -0.02015676   4109.52059957      4.24396959      2.41817207     -0.09006203     -0.01023660 0.999974423 0.000025577
 0.309236948 0.690763052      0.02365137     -0.02034532   4166.42293026      4.25198079      2.41461504     -0.08938213     -0.01054546 0.999974926 0.000025074
 0.313253012 0.686746988      0.02390113     -0.02053158   4223.40207918      4.25989391      2.41103485     -0.08870192     -0.01086027 0.999975416 0.000024584
 0.317269076 0.682730924      0.02414894     -0.02071552   4280.45815496      4.26771145      2.40743124     -0.08802140     -0.01118109 0.999975893 0.000024107
 0.321285141 0.678714859      0.02439479     -0.02089712   4337.59127105      4.27543581      2.40380392     -0.08734058     -0.01150800 0.999976358 0.000023642
 0.325301205 0.674698795      0.02463865     -0.02107637   4394.80147720      4.28306931      2.40015262     -0.08665947     -0.01184106 0.999976812 0.000023188
 0.329317269 0.670682731      0.02488050     -0.02125325   4452.08890543      4.29061418      2.39647706     -0.08597808     -0.01218035 0.999977254 0.000022746
 0.333333333 0.666666667      0.02512031     -0.02142776   4509.45368205      4.29807258      2.39277693     -0.08529640     -0.01252595 0.999977686 0.000022314
 0.337349398 0.662650602      0.02535806     -0.02159986   4566.89590922      4.30544657      2.38905193     -0.08461444     -0.01287794 0.999978107 0.000021893
 0.341365462 0.658634538      0.02559373     -0.02176956   4624.41568872      4.31273815      2.38530177     -0.08393220     -0.01323641 0.999978518 0.000021482
 0.345381526 0.654618474      0.02582729     -0.02193683   4682.01311823      4.31994926      2.38152613     -0.08324970     -0.01360142 0.999978919 0.000021081
 0.349397590 0.650602410      0.02605871     -0.02210166   4739.68831610      4.32708175      2.37772471     -0.08256692     -0.01397306 0.999979311 0.000020689
 0.353413655 0.646586345      0.02628797     -0.02226403   4797.44137459      4.33413743      2.37389717     -0.08188388     -0.01435141 0.999979694 0.000020306
 0.357429719 0.642570281      0.02651504     -0.02242392   4855.27238117      4.34111802      2.37004320     -0.08120059     -0.01473657 0.999980068 0.000019932
 0.361445783 0.638554217      0.02673990     -0.02258133   4913.18144420      4.34802521      2.36616246     -0.08051704     -0.01512861 0.999980434 0.000019566
 0.365461847 0.634538153      0.02696253     -0.02273622   4971.16864750      4.35486062      2.36225462     -0.07983325     -0.01552762 0.999980792 0.000019208
 0.369477912 0.630522088      0.02718289     -0.02288859   5029.23408544      4.36162582      2.35831933     -0.07914922     -0.01593369 0.999981141 0.000018859
 0.373493976 0.626506024      0.02740095     -0.02303842   5087.37784477      4.36832232      2.35435624     -0.07846496     -0.01634691 0.999981483 0.000018517
 0.377510040 0.622489960      0.02761670     -0.02318569   5145.60000918      4.37495160      2.35036499     -0.07778047     -0.01676738 0.999981818 0.000018182
 0.381526104 0.618473896      0.02783009     -0.02333039   5203.90066004      4.38151507      2.34634522     -0.07709576     -0.01719518 0.999982145 0.000017855
 0.385542169 0.614457831      0.02804111     -0.02347249   5262.27986354      4.38801410      2.34229656     -0.07641085     -0.01763040 0.999982465 0.000017535
 0.389558233 0.610441767      0.02824972     -0.02361198   5320.73771153      4.39445005      2.33821863     -0.07572573     -0.01807317 0.999982779 0.000017221
 0.393574297 0.606425703      0.02845590     -0.02374885   5379.27431142      4.40082420      2.33411103     -0.07504040     -0.01852356 0.999983086 0.000016914
 0.397590361 0.602409639      0.02865961     -0.02388306   5437.88974510      4.40713780      2.32997338     -0.07435488     -0.01898169 0.999983387 0.000016613
 0.401606426 0.598393574      0.02886083     -0.02401462   5496.58408416      4.41339207      2.32580527     -0.07366917     -0.01944765 0.999983681 0.000016319
 0.405622490 0.594377510      0.02905952     -0.02414349   5555.35735269      4.41958818      2.32160630     -0.07298329     -0.01992154 0.999983970 0.000016030
 0.409638554 0.590361446      0.02925565     -0.02426965   5614.20967630      4.42572729      2.31737605     -0.07229722     -0.02040348 0.999984253 0.000015747
 0.413654618 0.586345382      0.02944919     -0.02439310   5673.14113013      4.43181050      2.31311409     -0.07161099     -0.02089358 0.999984530 0.000015470
 0.417670683 0.582329317      0.02964011     -0.02451381   5732.15179913      4.43783889      2.30881998     -0.07092459     -0.02139194 0.999984802 0.000015198
 0.421686747 0.578313253      0.02982839     -0.02463176   5791.24175191      4.44381352      2.30449328     -0.07023804     -0.02189869 0.999985068 0.000014932
 0.425702811 0.574297189      0.03001397     -0.02474693   5850.41106570      4.44973539      2.30013355     -0.06955133     -0.02241392 0.999985329 0.000014671
 0.429718876 0.570281124      0.03019685     -0.02485929   5909.65966674      4.45560548      2.29574032     -0.06886449     -0.02293773 0.999985585 0.000014415
 0.433734940 0.566265060      0.03037698     -0.02496883   5968.98771348      4.46142477      2.29131313     -0.06817753     -0.02347026 0.999985837 0.000014163
 0.437751004 0.562248996      0.03055432     -0.02507554   6028.39530981      4.46719419      2.28685147     -0.06749043     -0.02401165 0.999986083 0.000013917
 0.441767068 0.558232932      0.03072884     -0.02517938   6087.88253535      4.47291465      2.28235486     -0.06680320     -0.02456203 0.999986325 0.000013675
 0.445783133 0.554216867      0.03090051     -0.02528034   6147.44945177      4.47858704      2.27782279     -0.06611586     -0.02512151 0.999986563 0.000013437
 0.449799197 0.550200803      0.03106929     -0.02537840   6207.09608095      4.48421220      2.27325475     -0.06542840     -0.02569022 0.999986796 0.000013204
 0.453815261 0.546184739      0.03123515     -0.02547353   6266.82254056      4.48979099      2.26865021     -0.06474083     -0.02626830 0.999987025 0.000012975
 0.457831325 0.542168675      0.03139804     -0.02556572   6326.62886132      4.49532421      2.26400863     -0.06405316     -0.02685591 0.999987249 0.000012751
 0.461847390 0.538152610      0.03155793     -0.02565494   6386.51506446      4.50081266      2.25932947     -0.06336540     -0.02745315 0.999987470 0.000012530
 0.465863454 0.534136546      0.03171479     -0.02574116   6446.48120873      4.50625710      2.25461217     -0.06267756     -0.02806016 0.999987687 0.000012313
 0.469879518 0.530120482      0.03186859     -0.02582437   6506.52733307      4.51165829      2.24985617     -0.06198965     -0.02867709 0.999987899 0.000012101
 0.473895582 0.526104418      0.03201927     -0.02590454   6566.65346340      4.51701697      2.24506086     -0.06130167     -0.02930409 0.999988108 0.000011892
 0.477911647 0.522088353      0.03216679     -0.02598166   6626.85962927      4.52233383      2.24022565     -0.06061364     -0.02994131 0.999988314 0.000011686
 0.481927711 0.518072289      0.03231113     -0.02605569   6687.14594085      4.52760959      2.23534992     -0.05992555     -0.03058892 0.999988516 0.000011484
 0.485943775 0.514056225      0.03245225     -0.02612661   6747.51260057      4.53284493      2.23043304     -0.05923739     -0.03124707 0.999988714 0.000011286
 0.489959839 0.510040161      0.03259010     -0.02619439   6807.95964121      4.53804053      2.22547436     -0.05854916     -0.03191593 0.999988909 0.000011091
 0.493975904 0.506024096      0.03272464     -0.02625901   6868.48689237      4.54319699      2.22047325     -0.05786091     -0.03259563 0.999989101 0.000010899
 0.497991968 0.502008032      0.03285584     -0.02632044   6929.09438700      4.54831496      2.21542903     -0.05717264     -0.03328635 0.999989289 0.000010711
 0.502008032 0.497991968      0.03298364     -0.02637867   6989.78216384      4.55339505      2.21034101     -0.05648436     -0.03398824 0.999989475 0.000010525
 0.506024096 0.493975904      0.03310802     -0.02643365   7050.55026545      4.55843786      2.20520848     -0.05579607     -0.03470150 0.999989657 0.000010343
 0.510040161 0.489959839      0.03322891     -0.02648537   7111.39868852      4.56344397      2.20003073     -0.05510779     -0.03542629 0.999989836 0.000010164
 0.514056225 0.485943775      0.03334629     -0.02653380   7172.32745951      4.56841395      2.19480701     -0.05441953     -0.03616280 0.999990012 0.000009988
 0.518072289 0.481927711      0.03346010     -0.02657892   7233.33660644      4.57334836      2.18953655     -0.05373128     -0.03691123 0.999990186 0.000009814
 0.522088353 0.477911647      0.03357031     -0.02662069   7294.42616309      4.57824775      2.18421860     -0.05304307     -0.03767175 0.999990357 0.000009643
 0.526104418 0.473895582      0.03367686     -0.02665909   7355.59618875      4.58311265      2.17885234     -0.05235488     -0.03844457 0.999990524 0.000009476
 0.530120482 0.469879518      0.03377972     -0.02669408   7416.84658632      4.58794357      2.17343697     -0.05166674     -0.03922988 0.999990690 0.000009310
 0.534136546 0.465863454      0.03387881     -0.02672565   7478.17737695      4.59274102      2.16797163     -0.05097867     -0.04002791 0.999990852 0.000009148
 0.538152610 0.461847390      0.03397412     -0.02675376   7539.58865218      4.59750551      2.16245547     -0.05029065     -0.04083885 0.999991012 0.000008988
 0.542168675 0.457831325      0.03406559     -0.02677838   7601.08040521      4.60223751      2.15688761     -0.04960270     -0.04166293 0.999991170 0.000008830
 0.546184739 0.453815261      0.03415317     -0.02679948   7662.65255024      4.60693749      2.15126715     -0.04891484     -0.04250036 0.999991325 0.000008675
 0.550200803 0.449799197      0.03423681     -0.02681704   7724.30509807      4.61160593      2.14559316     -0.04822707     -0.04335135 0.999991477 0.000008523
 0.554216867 0.445783133      0.03431646     -0.02683100   7786.03805108      4.61624326      2.13986468     -0.04753941     -0.04421615 0.999991628 0.000008372
 0.558232932 0.441767068      0.03439207     -0.02684137   7847.85154302      4.62084995      2.13408072     -0.04685184     -0.04509504 0.999991776 0.000008224
 0.562248996 0.437751004      0.03446359     -0.02684808   7909.74556023      4.62542643      2.12824027     -0.04616438     -0.04598824 0.999991922 0.000008078
 0.566265060 0.433734940      0.03453097     -0.02685112   7971.71997748      4.62997311      2.12234231     -0.04547704     -0.04689599 0.999992065 0.000007935
 0.570281124 0.429718876      0.03459415     -0.02685045   8033.77476841      4.63449040      2.11638578     -0.04478984     -0.04781855 0.999992206 0.000007794
 0.574297189 0.425702811      0.03465309     -0.02684603   8095.90987787      4.63897872      2.11036958     -0.04410279     -0.04875617 0.999992346 0.000007654
 0.578313253 0.421686747      0.03470774     -0.02683783   8158.12527745      4.64343845      2.10429261     -0.04341591     -0.04970912 0.999992483 0.000007517
 0.582329317 0.417670683      0.03475803     -0.02682582   8220.42095661      4.64786999      2.09815370     -0.04272919     -0.05067771 0.999992618 0.000007382
 0.586345382 0.413654618      0.03480390     -0.02680996   8282.79684430      4.65227371      2.09195164     -0.04204266     -0.05166221 0.999992751 0.000007249
 0.590361446 0.409638554      0.03484530     -0.02679023   8345.25279605      4.65664999      2.08568522     -0.04135634     -0.05266293 0.999992883 0.000007117
 0.594377510 0.405622490      0.03488218     -0.02676657   8407.78889765      4.66099918      2.07935320     -0.04067022     -0.05368015 0.999993012 0.000006988
 0.598393574 0.401606426      0.03491449     -0.02673895   8470.40509594      4.66532166      2.07295427     -0.03998432     -0.05471419 0.999993139 0.000006861
 0.602409639 0.397590361      0.03494216     -0.02670733   8533.10123501      4.66961775      2.06648710     -0.03929865     -0.05576536 0.999993265 0.000006735
 0.606425703 0.393574297      0.03496514     -0.02667168   8595.87737914      4.67388782      2.05995031     -0.03861322     -0.05683400 0.999993389 0.000006611
 0.610441767 0.389558233      0.03498337     -0.02663194   8658.73340447      4.67813219      2.05334251     -0.03792805     -0.05792042 0.999993511 0.000006489
 0.614457831 0.385542169      0.03499680     -0.02658808   8721.66944513      4.68235120      2.04666221     -0.03724311     -0.05902501 0.999993631 0.000006369
 0.618473896 0.381526104      0.03500536     -0.02654006   8784.68546069      4.68654519      2.03990789     -0.03655842     -0.06014814 0.999993750 0.000006250
 0.622489960 0.377510040      0.03500897     -0.02648784   8847.78154329      4.69071446      2.03307795     -0.03587398     -0.06129026 0.999993866 0.000006134
 0.626506024 0.373493976      0.03500759     -0.02643138   8910.95737683      4.69485932      2.02617083     -0.03518983     -0.06245169 0.999993982 0.000006018
 0.630522088 0.369477912      0.03500115     -0.02637064   8974.21300487      4.69898008      2.01918487     -0.03450596     -0.06363284 0.999994095 0.000005905
 0.634538153 0.365461847      0.03498959     -0.02630558   9037.54798423      4.70307701      2.01211834     -0.03382242     -0.06483414 0.999994207 0.000005793
 0.638554217 0.361445783      0.03497283     -0.02623616   9100.96202961      4.70715039      2.00496952     -0.03313925     -0.06605594 0.999994318 0.000005682
 0.642570281 0.357429719      0.03495084     -0.02616230   9164.45546284      4.71120053      1.99773658     -0.03245641     -0.06729866 0.999994427 0.000005573
 0.646586345 0.353413655      0.03492354     -0.02608397   9228.02820399      4.71522771      1.99041763     -0.03177392     -0.06856277 0.999994534 0.000005466
 0.650602410 0.349397590      0.03489088     -0.02600112   9291.68026662      4.71923222      1.98301070     -0.03109178     -0.06984877 0.999994640 0.000005360
 0.654618474 0.345381526      0.03485279     -0.02591368   9355.41146812      4.72321431      1.97551381     -0.03041000     -0.07115706 0.999994745 0.000005255
 0.658634538 0.341365462      0.03480921     -0.02582162   9419.22153826      4.72717425      1.96792488     -0.02972862     -0.07248814 0.999994848 0.000005152
 0.662650602 0.337349398      0.03476005     -0.02572488   9483.11043636      4.73111229      1.96024170     -0.02904765     -0.07384258 0.999994950 0.000005050
 0.666666667 0.333333333      0.03470526     -0.02562342   9547.07785559      4.73502868      1.95246208     -0.02836710     -0.07522086 0.999995050 0.000004950
 0.670682731 0.329317269      0.03464476     -0.02551718   9611.12335454      4.73892365      1.94458370     -0.02768704     -0.07662347 0.999995149 0.000004851
 0.674698795 0.325301205      0.03457849     -0.02540611   9675.24728501      4.74279748      1.93660411     -0.02700742     -0.07805110 0.999995247 0.000004753
 0.678714859 0.321285141      0.03450637     -0.02529016   9739.44998803      4.74665042      1.92852074     -0.02632821     -0.07950446 0.999995343 0.000004657
 0.682730924 0.317269076      0.03442834     -0.02516927   9803.73153389      4.75048274      1.92033095     -0.02564941     -0.08098421 0.999995439 0.000004561
 0.686746988 0.313253012      0.03434434     -0.02504336   9868.09141736      4.75429463      1.91203217     -0.02497105     -0.08249083 0.999995532 0.000004468
 0.690763052 0.309236948      0.03425430     -0.02491238   9932.52966577      4.75808634      1.90362155     -0.02429315     -0.08402505 0.999995625 0.000004375
 0.694779116 0.305220884      0.03415816     -0.02477626   9997.04606371      4.76185808      1.89509624     -0.02361571     -0.08558747 0.999995716 0.000004284
 0.698795181 0.301204819      0.03405584     -0.02463494  10061.64043807      4.76561007      1.88645318     -0.02293876     -0.08717888 0.999995807 0.000004193
 0.702811245 0.297188755      0.03394726     -0.02448835  10126.31221974      4.76934251      1.87768929     -0.02226236     -0.08879991 0.999995896 0.000004104
 0.706827309 0.293172691      0.03383237     -0.02433643  10191.06136311      4.77305560      1.86880130     -0.02158650     -0.09045133 0.999995983 0.000004017
 0.710843373 0.289156627      0.03371111     -0.02417911  10255.88798752      4.77674958      1.85978578     -0.02091117     -0.09213400 0.999996070 0.000003930
 0.714859438 0.285140562      0.03358337     -0.02401632  10320.79191554      4.78042465      1.85063914     -0.02023639     -0.09384882 0.999996156 0.000003844
 0.718875502 0.281124498      0.03344912     -0.02384799  10385.77261275      4.78408099      1.84135775     -0.01956220     -0.09559658 0.999996240 0.000003760
 0.722891566 0.277108434      0.03330826     -0.02367405  10450.82911041      4.78771874      1.83193783     -0.01888870     -0.09737802 0.999996323 0.000003677
 0.726907631 0.273092369      0.03316075     -0.02349443  10515.96191550      4.79133814      1.82237531     -0.01821583     -0.09919420 0.999996406 0.000003594
 0.730923695 0.269076305      0.03300650     -0.02330903  10581.17115383      4.79493941      1.81266592     -0.01754357     -0.10104620 0.999996487 0.000003513
 0.734939759 0.265060241      0.03284547     -0.02311777  10646.45621525      4.79852270      1.80280537     -0.01687199     -0.10293488 0.999996567 0.000003433
 0.738955823 0.261044177      0.03267758     -0.02292058  10711.81657176      4.80208817      1.79278909     -0.01620112     -0.10486130 0.999996646 0.000003354
 0.742971888 0.257028112      0.03250275     -0.02271737  10777.25133099      4.80563598      1.78261237     -0.01553104     -0.10682642 0.999996724 0.000003276
 0.746987952 0.253012048      0.03232092     -0.02250807  10842.76088305      4.80916633      1.77227003     -0.01486170     -0.10883166 0.999996801 0.000003199
 0.751004016 0.248995984      0.03213203     -0.02229259  10908.34473708      4.81267938      1.76175686     -0.01419316     -0.11087817 0.999996877 0.000003123
 0.755020080 0.244979920      0.03193602     -0.02207082  10974.00272609      4.81617531      1.75106737     -0.01352541     -0.11296717 0.999996953 0.000003047
 0.759036145 0.240963855      0.03173285     -0.02184265  11039.73477149      4.81965430      1.74019576     -0.01285846     -0.11510001 0.999997027 0.000002973
 0.763052209 0.236947791      0.03152248     -0.02160798  11105.54062636      4.82311650      1.72913602     -0.01219232     -0.11727800 0.999997100 0.000002900
 0.767068273 0.232931727      0.03130480     -0.02136673  11171.41935378      4.82656204      1.71788172     -0.01152707     -0.11950263 0.999997172 0.000002828
 0.771084337 0.228915663      0.03107978     -0.02111879  11237.36995586      4.82999106      1.70642624     -0.01086279     -0.12177530 0.999997243 0.000002757
