# Distance / pm;  g(r);  Integral
1.666666667;  0.000000000;  0.000000000
5.000000000;  0.000000000;  0.000000000
8.333333333;  0.000000000;  0.000000000
11.66666667;  0.000000000;  0.000000000
15.00000000;  0.000000000;  0.000000000
18.33333333;  0.000000000;  0.000000000
21.66666667;  0.000000000;  0.000000000
25.00000000;  0.000000000;  0.000000000
28.33333333;  0.000000000;  0.000000000
31.66666667;  0.000000000;  0.000000000
35.00000000;  0.000000000;  0.000000000
38.33333333;  0.000000000;  0.000000000
41.66666667;  0.000000000;  0.000000000
45.00000000;  0.000000000;  0.000000000
48.33333333;  0.000000000;  0.000000000
51.66666667;  0.000000000;  0.000000000
55.00000000;  0.000000000;  0.000000000
58.33333333;  0.000000000;  0.000000000
61.66666667;  0.000000000;  0.000000000
65.00000000;  0.000000000;  0.000000000
68.33333333;  0.000000000;  0.000000000
71.66666667;  0.000000000;  0.000000000
75.00000000;  0.000000000;  0.000000000
78.33333333;  0.000000000;  0.000000000
81.66666667;  0.000000000;  0.000000000
85.00000000;  0.000000000;  0.000000000
88.33333333;  0.000000000;  0.000000000
91.66666667;  0.000000000;  0.000000000
95.00000000;  0.000000000;  0.000000000
98.33333333;  0.000000000;  0.000000000
101.6666667;  0.000000000;  0.000000000
105.0000000;  0.000000000;  0.000000000
108.3333333;  0.000000000;  0.000000000
111.6666667;  0.000000000;  0.000000000
115.0000000;  0.000000000;  0.000000000
118.3333333;  0.000000000;  0.000000000
121.6666667;  0.000000000;  0.000000000
125.0000000;  0.000000000;  0.000000000
128.3333333;  0.000000000;  0.000000000
131.6666667;  0.000000000;  0.000000000
135.0000000;  0.000000000;  0.000000000
138.3333333;  0.000000000;  0.000000000
141.6666667;  0.000000000;  0.000000000
145.0000000;  0.000000000;  0.000000000
148.3333333;  0.000000000;  0.000000000
151.6666667;  0.000000000;  0.000000000
155.0000000;  0.000000000;  0.000000000
158.3333333;  0.000000000;  0.000000000
161.6666667;  0.000000000;  0.000000000
165.0000000;  0.000000000;  0.000000000
168.3333333;  0.000000000;  0.000000000
171.6666667;  0.000000000;  0.000000000
175.0000000;  0.000000000;  0.000000000
178.3333333;  0.000000000;  0.000000000
181.6666667;  0.000000000;  0.000000000
185.0000000;  0.000000000;  0.000000000
188.3333333;  0.000000000;  0.000000000
191.6666667;  0.000000000;  0.000000000
195.0000000;  0.000000000;  0.000000000
198.3333333;  0.000000000;  0.000000000
201.6666667;  0.000000000;  0.000000000
205.0000000;  0.000000000;  0.000000000
208.3333333;  0.000000000;  0.000000000
211.6666667;  0.000000000;  0.000000000
215.0000000;  0.000000000;  0.000000000
218.3333333;  0.000000000;  0.000000000
221.6666667;  0.000000000;  0.000000000
225.0000000;  0.000000000;  0.000000000
228.3333333;  0.000000000;  0.000000000
231.6666667;  0.000000000;  0.000000000
235.0000000;  0.000000000;  0.000000000
238.3333333;  0.000000000;  0.000000000
241.6666667;  0.000000000;  0.000000000
245.0000000;  0.000000000;  0.000000000
248.3333333;  0.000000000;  0.000000000
251.6666667;  0.000000000;  0.000000000
255.0000000;  0.000000000;  0.000000000
258.3333333;  0.000000000;  0.000000000
261.6666667;  1.587728094E-05;  3.380897861E-08
265.0000000;  0.0004572665388;  1.032474694E-06
268.3333333;  0.002386540143;  6.376602354E-06
271.6666667;  0.006892536115;  2.219674704E-05
275.0000000;  0.01952741550;  6.812381455E-05
278.3333333;  0.04321693881;  0.0001722459047
281.6666667;  0.08915145138;  0.0003922129590
285.0000000;  0.1602221734;  0.0007969477458
288.3333333;  0.2511632490;  0.001446335177
291.6666667;  0.3744914581;  0.002437106628
295.0000000;  0.5135705015;  0.003827065557
298.3333333;  0.6704341564;  0.005682806952
301.6666667;  0.8365028554;  0.008050251087
305.0000000;  0.9968011195;  0.01093405524
308.3333333;  1.154109789;  0.01434634226
311.6666667;  1.313494199;  0.01831429285
315.0000000;  1.460229813;  0.02282038029
318.3333333;  1.590641526;  0.02783333478
321.6666667;  1.691741807;  0.03327714943
325.0000000;  1.825179953;  0.03927270542
328.3333333;  1.885470934;  0.04559401074
331.6666667;  1.907044584;  0.05211812259
335.0000000;  1.963254175;  0.05897021121
338.3333333;  1.982708920;  0.06602859538
341.6666667;  1.982682112;  0.07322664770
345.0000000;  1.938848245;  0.08040357638
348.3333333;  1.878868332;  0.08749352318
351.6666667;  1.823067959;  0.09450519795
355.0000000;  1.738654001;  0.1013195773
358.3333333;  1.682486726;  0.1080382338
361.6666667;  1.610696329;  0.1145904310
365.0000000;  1.526858199;  0.1209165986
368.3333333;  1.457658094;  0.1270668649
371.6666667;  1.383840057;  0.1330118296
375.0000000;  1.337691447;  0.1388620818
378.3333333;  1.249756971;  0.1444253607
381.6666667;  1.194792921;  0.1498381000
385.0000000;  1.151658192;  0.1551469569
388.3333333;  1.088011615;  0.1602496422
391.6666667;  1.046667343;  0.1652430584
395.0000000;  1.025454957;  0.1702189006
398.3333333;  0.9641157249;  0.1749763946
401.6666667;  0.9562812211;  0.1797745349
405.0000000;  0.9222045634;  0.1844788133
408.3333333;  0.9037719868;  0.1891652655
411.6666667;  0.8766639173;  0.1937856717
415.0000000;  0.8584677390;  0.1983837435
418.3333333;  0.8571627899;  0.2030488740
421.6666667;  0.8397300226;  0.2076922487
425.0000000;  0.8262729959;  0.2123337330
428.3333333;  0.8159283955;  0.2169892855
431.6666667;  0.8026947323;  0.2216408907
435.0000000;  0.7983301144;  0.2263389273
438.3333333;  0.7926265031;  0.2310751588
441.6666667;  0.7834064165;  0.2358277633
445.0000000;  0.7839587308;  0.2406557770
448.3333333;  0.7925585202;  0.2456101494
451.6666667;  0.7769118048;  0.2505391970
455.0000000;  0.7800994743;  0.2555617898
458.3333333;  0.7904763155;  0.2607260356
461.6666667;  0.7845326241;  0.2659262731
465.0000000;  0.7908534392;  0.2712443794
468.3333333;  0.7919400534;  0.2766464161
471.6666667;  0.7937214809;  0.2821379485
475.0000000;  0.8065125150;  0.2877971266
478.3333333;  0.8087115088;  0.2935516573
481.6666667;  0.8240357456;  0.2994972372
485.0000000;  0.8253488277;  0.3055349989
488.3333333;  0.8424943536;  0.3117831952
491.6666667;  0.8641489959;  0.3182797794
495.0000000;  0.8688090971;  0.3249002619
498.3333333;  0.8829447543;  0.3317193809
501.6666667;  0.8974907783;  0.3387438795
505.0000000;  0.9154945703;  0.3460048279
508.3333333;  0.9388930734;  0.3535499819
511.6666667;  0.9705520888;  0.3614521794
515.0000000;  0.9735542593;  0.3694824352
518.3333333;  0.9900983868;  0.3777552132
521.6666667;  1.020382782;  0.3863910419
525.0000000;  1.041268170;  0.3953166107
528.3333333;  1.059616292;  0.4045151599
531.6666667;  1.077242053;  0.4139850913
535.0000000;  1.089939991;  0.4236871702
538.3333333;  1.096265210;  0.4335675310
541.6666667;  1.121672623;  0.4438024629
545.0000000;  1.117895111;  0.4541288561
548.3333333;  1.122835301;  0.4646281462
551.6666667;  1.118907783;  0.4752183020
555.0000000;  1.121085900;  0.4859576868
558.3333333;  1.110676299;  0.4967255407
561.6666667;  1.091597839;  0.5074351712
565.0000000;  1.087427691;  0.5182308955
568.3333333;  1.077329407;  0.5290529386
571.6666667;  1.058035253;  0.5398062037
575.0000000;  1.044240339;  0.5505433932
578.3333333;  1.028653821;  0.5612433035
581.6666667;  1.016430578;  0.5719382966
585.0000000;  1.003531509;  0.5826189338
588.3333333;  0.9982495457;  0.5933647755
591.6666667;  0.9830698288;  0.6040674660
595.0000000;  0.9800391125;  0.6148577213
598.3333333;  0.9612967355;  0.6255605415
601.6666667;  0.9550154090;  0.6363122291
605.0000000;  0.9471475824;  0.6470938175
608.3333333;  0.9401497545;  0.6579140002
611.6666667;  0.9383144585;  0.6688317303
615.0000000;  0.9277325771;  0.6797443080
618.3333333;  0.9153735468;  0.6906285445
621.6666667;  0.9176300111;  0.7016575679
625.0000000;  0.9118756063;  0.7127352757
628.3333333;  0.9150431871;  0.7239703527
631.6666667;  0.9142260156;  0.7353148106
635.0000000;  0.9142786599;  0.7467799747
638.3333333;  0.9140673039;  0.7583631453
641.6666667;  0.9148484626;  0.7700776071
645.0000000;  0.9164406982;  0.7819346941
648.3333333;  0.9157003992;  0.7939049741
651.6666667;  0.9208722299;  0.8060669624
655.0000000;  0.9255812167;  0.8184165175
658.3333333;  0.9362459927;  0.8310358341
661.6666667;  0.9375084734;  0.8438004537
665.0000000;  0.9413965577;  0.8567474805
668.3333333;  0.9503947622;  0.8699496233
671.6666667;  0.9458474198;  0.8832199865
675.0000000;  0.9471418032;  0.8966407331
678.3333333;  0.9520148973;  0.9102640915
681.6666667;  0.9606972249;  0.9241471374
685.0000000;  0.9536038387;  0.9380627790
688.3333333;  0.9593184359;  0.9521983868
691.6666667;  0.9646842470;  0.9665510655
695.0000000;  0.9730819786;  0.9811685659
698.3333333;  0.9792298671;  0.9960198589
701.6666667;  0.9858674625;  1.011114899
705.0000000;  0.9893968338;  1.026408256
708.3333333;  0.9855900075;  1.041787171
711.6666667;  0.9846540306;  1.057296426
715.0000000;  0.9945113589;  1.073108028
718.3333333;  0.9922889930;  1.089031737
721.6666667;  0.9967583826;  1.105175962
725.0000000;  1.000845566;  1.121536482
728.3333333;  1.004417815;  1.138106721
731.6666667;  1.006979163;  1.154871623
735.0000000;  1.003502034;  1.171731210
738.3333333;  1.004455428;  1.188760228
741.6666667;  1.013529579;  1.206098584
745.0000000;  1.009486680;  1.223523356
748.3333333;  1.012558297;  1.241157898
751.6666667;  1.007788606;  1.258866080
755.0000000;  1.010012813;  1.276771097
758.3333333;  1.015431003;  1.294931465
761.6666667;  1.017346709;  1.313286399
765.0000000;  1.014562352;  1.331751664
768.3333333;  1.020613934;  1.350489299
771.6666667;  1.031929033;  1.369599411
775.0000000;  1.025381831;  1.388752681
778.3333333;  1.031011164;  1.408177122
781.6666667;  1.028292625;  1.427716639
785.0000000;  1.025970835;  1.447378663
788.3333333;  1.025684247;  1.467202483
791.6666667;  1.029412455;  1.487266969
795.0000000;  1.025594654;  1.507425732
798.3333333;  1.028628475;  1.527814029
801.6666667;  1.031529073;  1.548430911
805.0000000;  1.034591369;  1.569281315
808.3333333;  1.029883779;  1.590209090
811.6666667;  1.021754427;  1.611143263
815.0000000;  1.024539968;  1.632307273
818.3333333;  1.024894206;  1.653652136
821.6666667;  1.016685987;  1.674998899
825.0000000;  1.017949751;  1.696545961
828.3333333;  1.018140241;  1.718271558
831.6666667;  1.019567792;  1.740203067
835.0000000;  1.019754836;  1.762314788
838.3333333;  1.018693613;  1.784580207
841.6666667;  1.013262569;  1.806903387
845.0000000;  1.007948148;  1.829285723
